Frank-Hertz Experiment		
		
Vr(V)= 1.5		
Cathode Heater Current (mA) = 260		
		 
Va(V)_1	Ia(E-12 A)_1	T(c)_1
26.40	396.28	156.03
26.45	382.18	156.02
26.50	367.25	156.02
26.55	352.72	156.03
26.60	340.21	156.03
26.65	330.23	156.02
26.70	317.24	156.02
26.75	303.60	156.03
26.80	288.36	156.03
26.85	275.63	156.03
26.90	266.88	156.03
26.95	256.01	156.03
27.00	244.14	156.03
27.05	234.86	156.04
27.10	227.93	156.04
27.15	219.49	156.04
27.20	211.39	156.04
27.25	204.07	156.04
27.30	199.12	156.04
27.35	193.13	156.04
27.40	186.19	156.04
27.45	180.80	156.04
27.50	177.05	156.04
27.55	172.31	156.04
27.60	168.20	156.04
27.65	164.59	156.04
27.70	162.23	156.04
27.75	160.37	156.04
27.80	158.74	156.04
27.85	157.14	156.04
27.90	156.29	156.04
27.95	155.23	156.04
28.00	154.79	156.04
28.05	154.57	156.04
28.10	154.65	156.04
28.15	155.44	156.04
28.20	156.29	156.04
28.25	157.78	156.04
28.30	160.33	156.04
28.35	162.92	156.04
28.40	165.56	156.04
28.45	169.26	156.04
28.50	173.83	156.04
28.55	178.84	156.04
28.60	184.10	156.05
28.65	188.13	156.05
28.70	194.41	156.05
28.75	201.37	156.05
28.80	208.75	156.05
28.85	214.47	156.05
28.90	222.11	156.05
28.95	231.79	156.05
29.00	240.55	156.06
29.05	248.03	156.06
29.10	258.20	156.05
29.15	267.90	156.05
29.20	280.28	156.05
29.25	291.31	156.05
29.30	300.37	156.05
29.35	312.68	156.05
29.40	326.29	156.05
29.45	339.36	156.05
29.50	349.79	156.05
29.55	362.94	156.05
29.60	378.17	156.05
29.65	393.48	156.05
29.70	408.78	156.06
29.75	419.81	156.06
29.80	433.68	156.05
29.85	450.20	156.05
29.90	464.09	156.05
29.95	474.78	156.05
30.00	489.08	156.06
