# Press Shift+Enter to add data
# Press Ctrl+S to save

#T(°C)	Uh(mV)	Up(mV)

51.9	-55	1443
51.9	-55	1443
51.9	-55	1443
51.9	-55	1443
51.9	-55	1443
52.2	-55	1444
52.2	-55	1444
52.2	-55	1444
52.2	-55	1444
52.2	-55	1444
51.9	-55	1443
51.9	-55	1443
51.9	-55	1443
51.9	-55	1443
52.0	-55	1443
52.0	-55	1443
52.0	-55	1443
52.0	-55	1443
52.0	-55	1443
52.2	-55	1442
52.2	-55	1442
52.2	-55	1442
52.2	-55	1442
52.0	-55	1442
52.0	-55	1442
52.0	-55	1442
52.0	-55	1442
52.0	-55	1442
51.8	-56	1443
51.8	-56	1443
51.8	-56	1443
51.8	-56	1443
51.8	-56	1443
51.7	-55	1442
51.7	-55	1442
51.7	-55	1442
51.7	-55	1442
51.9	-56	1442
51.9	-56	1442
51.9	-56	1442
51.9	-56	1442
51.9	-56	1442
52.0	-55	1442
52.0	-55	1442
52.0	-55	1442
52.0	-55	1442
51.8	-56	1442
51.8	-56	1442
51.8	-56	1442
51.8	-56	1442
51.7	-56	1441
51.7	-56	1441
51.7	-56	1441
51.7	-56	1441
51.7	-56	1441
51.6	-56	1442
51.6	-56	1442
51.6	-56	1442
51.6	-56	1442
51.6	-56	1442
51.7	-56	1442
51.7	-56	1442
51.7	-56	1442
51.7	-56	1442
51.7	-56	1441
51.7	-56	1441
51.7	-56	1441
51.7	-56	1441
51.7	-56	1441
51.8	-56	1442
51.8	-56	1442
51.8	-56	1442
51.8	-56	1442
51.5	-56	1442
51.5	-56	1442
51.5	-56	1442
51.5	-56	1442
51.5	-56	1441
51.5	-56	1441
51.5	-56	1441
51.5	-56	1441
51.5	-56	1441
51.7	-56	1441
51.7	-56	1441
51.7	-56	1441
51.7	-56	1441
51.4	-56	1442
51.4	-56	1442
51.4	-56	1442
51.4	-56	1442
51.4	-56	1442
51.3	-56	1441
51.3	-56	1441
51.3	-56	1441
51.3	-56	1441
51.3	-56	1441
51.2	-56	1441
51.2	-56	1441
51.2	-56	1441
51.2	-56	1441
51.2	-56	1442
51.2	-56	1442
51.2	-56	1442
51.2	-56	1442
51.3	-56	1440
51.3	-56	1440
51.3	-56	1440
51.3	-56	1440
51.3	-56	1440
51.3	-56	1441
51.3	-56	1441
51.3	-56	1441
51.3	-56	1441
51.3	-56	1441
51.2	-56	1441
51.2	-56	1441
51.2	-56	1441
51.2	-56	1441
51.2	-56	1441
51.3	-56	1441
51.3	-56	1441
51.3	-56	1441
51.3	-56	1441
51.1	-56	1440
51.1	-56	1440
51.1	-56	1440
51.1	-56	1440
51.1	-56	1440
51.3	-56	1441
51.3	-56	1441
51.3	-56	1441
51.3	-56	1441
51.0	-56	1440
51.0	-56	1440
51.0	-56	1440
51.0	-56	1440
51.0	-56	1440
51.2	-56	1440
51.2	-56	1440
51.2	-56	1440
51.2	-56	1440
50.9	-56	1441
50.9	-56	1441
50.9	-56	1441
50.9	-56	1441
50.9	-56	1441
50.9	-56	1440
50.9	-56	1440
50.9	-56	1440
50.9	-56	1440
50.9	-56	1440
51.1	-56	1440
51.1	-56	1440
51.1	-56	1440
51.1	-56	1440
51.1	-56	1440
51.0	-56	1439
51.0	-56	1439
51.0	-56	1439
51.0	-56	1439
50.9	-56	1439
50.9	-56	1439
50.9	-56	1439
50.9	-56	1439
50.9	-56	1439
50.9	-56	1440
50.9	-56	1440
50.9	-56	1440
50.9	-56	1440
50.9	-56	1440
50.9	-56	1439
50.9	-56	1439
50.9	-56	1439
50.9	-56	1439
50.8	-56	1439
50.8	-56	1439
50.8	-56	1439
50.8	-56	1439
50.6	-56	1440
50.6	-56	1440
50.6	-56	1440
50.6	-56	1440
50.6	-56	1440
50.6	-56	1439
50.6	-56	1439
50.6	-56	1439
50.6	-56	1439
50.9	-56	1440
50.9	-56	1440
50.9	-56	1440
50.9	-56	1440
50.9	-56	1440
50.6	-56	1439
50.6	-56	1439
50.6	-56	1439
50.6	-56	1439
50.6	-56	1439
50.3	-56	1439
50.3	-56	1439
50.3	-56	1439
50.3	-56	1439
50.3	-56	1439
50.3	-56	1439
50.3	-56	1439
50.3	-56	1439
50.3	-56	1439
50.9	-56	1439
50.9	-56	1439
50.9	-56	1439
50.9	-56	1439
50.9	-56	1439
50.4	-56	1438
50.4	-56	1438
50.4	-56	1438
50.4	-56	1438
50.3	-56	1439
50.3	-56	1439
50.3	-56	1439
50.3	-56	1439
50.3	-56	1439
50.6	-56	1438
50.6	-56	1438
50.6	-56	1438
50.6	-56	1438
50.6	-56	1438
50.3	-56	1439
50.3	-56	1439
50.3	-56	1439
50.3	-56	1439
50.3	-56	1439
49.9	-56	1438
49.9	-56	1438
49.9	-56	1438
49.9	-56	1438
50.3	-56	1438
50.3	-56	1438
50.3	-56	1438
50.3	-56	1438
50.3	-56	1438
50.6	-56	1438
50.6	-56	1438
50.6	-56	1438
50.6	-56	1438
50.6	-56	1438
50.6	-56	1438
50.6	-56	1438
50.6	-56	1438
50.6	-56	1438
50.4	-56	1439
50.4	-56	1439
50.4	-56	1439
50.4	-56	1439
50.4	-56	1439
50.1	-56	1438
50.1	-56	1438
50.1	-56	1438
50.1	-56	1438
50.1	-56	1438
50.1	-56	1438
50.1	-56	1438
50.1	-56	1438
50.1	-56	1438
49.7	-56	1437
49.7	-56	1437
49.7	-56	1437
49.7	-56	1437
49.8	-56	1437
49.8	-56	1437
49.8	-56	1437
49.8	-56	1437
49.9	-56	1437
49.9	-56	1437
49.9	-56	1437
49.9	-56	1437
49.9	-56	1437
49.7	-56	1437
49.7	-56	1437
49.7	-56	1437
49.7	-56	1437
49.8	-56	1437
49.8	-56	1437
49.8	-56	1437
49.8	-56	1437
49.8	-56	1437
49.7	-56	1438
49.7	-56	1438
49.7	-56	1438
49.7	-56	1438
49.7	-56	1438
50.0	-56	1438
50.0	-56	1438
50.0	-56	1438
50.0	-56	1438
49.8	-56	1437
49.8	-56	1437
49.8	-56	1437
49.8	-56	1437
49.8	-56	1437
49.6	-56	1436
49.6	-56	1436
49.6	-56	1436
49.6	-56	1436
49.6	-56	1436
49.4	-56	1437
49.4	-56	1437
49.4	-56	1437
49.4	-56	1437
49.4	-56	1437
49.9	-56	1437
49.9	-56	1437
49.9	-56	1437
49.9	-56	1437
49.9	-56	1437
49.9	-56	1436
49.9	-56	1436
49.9	-56	1436
49.9	-56	1436
49.9	-56	1436
49.9	-56	1436
49.9	-56	1436
49.9	-56	1436
49.9	-56	1436
49.8	-56	1437
49.8	-56	1437
49.8	-56	1437
49.8	-56	1437
49.8	-56	1436
49.8	-56	1436
49.8	-56	1436
49.8	-56	1436
49.8	-56	1436
49.5	-56	1436
49.5	-56	1436
49.5	-56	1436
49.5	-56	1436
49.5	-56	1436
49.6	-56	1436
49.6	-56	1436
49.6	-56	1436
49.6	-56	1436
49.4	-56	1436
49.4	-56	1436
49.4	-56	1436
49.4	-56	1436
49.4	-56	1436
49.8	-56	1436
49.8	-56	1436
49.8	-56	1436
49.8	-56	1436
49.6	-56	1436
49.6	-56	1436
49.6	-56	1436
49.6	-56	1436
49.6	-56	1436
49.3	-56	1436
49.3	-56	1436
49.3	-56	1436
49.3	-56	1436
49.3	-56	1436
49.4	-56	1436
49.4	-56	1436
49.4	-56	1436
49.4	-56	1436
49.6	-56	1434
49.6	-56	1434
49.6	-56	1434
49.6	-56	1434
49.6	-56	1434
49.7	-56	1435
49.7	-56	1435
49.7	-56	1435
49.7	-56	1435
49.7	-56	1435
49.5	-56	1435
49.5	-56	1435
49.5	-56	1435
49.5	-56	1435
49.1	-56	1435
49.1	-56	1435
49.1	-56	1435
49.1	-56	1435
49.1	-56	1435
49.1	-56	1436
49.1	-56	1436
49.1	-56	1436
49.1	-56	1436
49.3	-56	1434
49.3	-56	1434
49.3	-56	1434
49.3	-56	1434
49.3	-56	1434
49.2	-56	1434
49.2	-56	1434
49.2	-56	1434
49.2	-56	1434
49.2	-56	1434
49.0	-56	1435
49.0	-56	1435
49.0	-56	1435
49.0	-56	1435
48.9	-56	1435
48.9	-56	1435
48.9	-56	1435
48.9	-56	1435
48.8	-56	1434
48.8	-56	1434
48.8	-56	1434
48.8	-56	1434
48.8	-56	1434
48.9	-56	1434
48.9	-56	1434
48.9	-56	1434
48.9	-56	1434
48.9	-56	1434
48.8	-56	1434
48.8	-56	1434
48.8	-56	1434
48.8	-56	1434
48.8	-56	1434
48.8	-56	1435
48.8	-56	1435
48.8	-56	1435
48.8	-56	1435
48.7	-56	1434
48.7	-56	1434
48.7	-56	1434
48.7	-56	1434
48.8	-56	1435
48.8	-56	1435
48.8	-56	1435
48.8	-56	1435
48.8	-56	1435
48.8	-56	1434
48.8	-56	1434
48.8	-56	1434
48.8	-56	1434
49.1	-56	1434
49.1	-56	1434
49.1	-56	1434
49.1	-56	1434
49.1	-56	1434
48.9	-56	1434
48.9	-56	1434
48.9	-56	1434
48.9	-56	1434
48.9	-56	1434
48.7	-56	1433
48.7	-56	1433
48.7	-56	1433
48.7	-56	1433
48.3	-56	1434
48.3	-56	1434
48.3	-56	1434
48.3	-56	1434
48.3	-56	1434
48.5	-56	1433
48.5	-56	1433
48.5	-56	1433
48.5	-56	1433
48.5	-56	1433
48.7	-56	1433
48.7	-56	1433
48.7	-56	1433
48.7	-56	1433
48.7	-56	1433
48.5	-56	1433
48.5	-56	1433
48.5	-56	1433
48.5	-56	1433
48.6	-56	1432
48.6	-56	1432
48.6	-56	1432
48.6	-56	1432
48.6	-56	1432
48.5	-56	1433
48.5	-56	1433
48.5	-56	1433
48.5	-56	1433
48.4	-56	1433
48.4	-56	1433
48.4	-56	1433
48.4	-56	1433
48.6	-56	1432
48.6	-56	1432
48.6	-56	1432
48.6	-56	1432
48.6	-56	1432
48.3	-56	1432
48.3	-56	1432
48.3	-56	1432
48.3	-56	1432
48.6	-56	1433
48.6	-56	1433
48.6	-56	1433
48.6	-56	1433
48.6	-56	1433
48.4	-56	1432
48.4	-56	1432
48.4	-56	1432
48.4	-56	1432
48.4	-56	1432
48.3	-56	1432
48.3	-56	1432
48.3	-56	1432
48.3	-56	1432
48.3	-56	1433
48.3	-56	1433
48.3	-56	1433
48.3	-56	1433
48.5	-56	1432
48.5	-56	1432
48.5	-56	1432
48.5	-56	1432
48.5	-56	1432
48.3	-56	1432
48.3	-56	1432
48.3	-56	1432
48.3	-56	1432
48.3	-56	1432
48.1	-56	1432
48.1	-56	1432
48.1	-56	1432
48.1	-56	1432
48.1	-56	1431
48.1	-56	1431
48.1	-56	1431
48.1	-56	1431
48.1	-56	1431
48.3	-56	1431
48.3	-56	1431
48.3	-56	1431
48.3	-56	1431
48.3	-56	1431
48.3	-56	1431
48.3	-56	1431
48.3	-56	1431
48.3	-56	1431
48.3	-56	1431
48.4	-56	1431
48.4	-56	1431
48.4	-56	1431
48.4	-56	1431
48.4	-56	1431
48.0	-56	1431
48.0	-56	1431
48.0	-56	1431
48.0	-56	1431
47.9	-56	1431
47.9	-56	1431
47.9	-56	1431
47.9	-56	1431
47.9	-56	1431
47.9	-56	1430
47.9	-56	1430
47.9	-56	1430
47.9	-56	1430
48.0	-56	1431
48.0	-56	1431
48.0	-56	1431
48.0	-56	1431
48.0	-56	1431
47.8	-56	1430
47.8	-56	1430
47.8	-56	1430
47.8	-56	1430
47.8	-56	1430
47.8	-56	1432
47.8	-56	1432
47.8	-56	1432
47.8	-56	1432
47.7	-56	1431
47.7	-56	1431
47.7	-56	1431
47.7	-56	1431
47.7	-56	1431
47.9	-56	1431
47.9	-56	1431
47.9	-56	1431
47.9	-56	1431
47.9	-56	1431
47.7	-57	1430
47.7	-57	1430
47.7	-57	1430
47.7	-57	1430
47.7	-56	1430
47.7	-56	1430
47.7	-56	1430
47.7	-56	1430
47.7	-56	1430
47.8	-56	1429
47.8	-56	1429
47.8	-56	1429
47.8	-56	1429
47.6	-56	1431
47.6	-56	1431
47.6	-56	1431
47.6	-56	1431
47.6	-56	1431
47.5	-56	1429
47.5	-56	1429
47.5	-56	1429
47.5	-56	1429
47.5	-56	1429
47.5	-57	1429
47.5	-57	1429
47.5	-57	1429
47.5	-57	1429
47.5	-56	1429
47.5	-56	1429
47.5	-56	1429
47.5	-56	1429
47.5	-56	1429
47.5	-56	1429
47.5	-56	1429
47.5	-56	1429
47.5	-56	1429
47.6	-56	1429
47.6	-56	1429
47.6	-56	1429
47.6	-56	1429
47.6	-56	1429
47.6	-57	1429
47.6	-57	1429
47.6	-57	1429
47.6	-57	1429
47.4	-56	1430
47.4	-56	1430
47.4	-56	1430
47.4	-56	1430
47.3	-57	1428
47.3	-57	1428
47.3	-57	1428
47.3	-57	1428
47.3	-57	1428
47.3	-57	1428
47.6	-56	1429
47.6	-56	1429
47.6	-56	1429
47.6	-56	1429
47.6	-57	1429
47.6	-57	1429
47.6	-57	1429
47.6	-57	1429
47.6	-57	1429
47.5	-57	1428
47.5	-57	1428
47.5	-57	1428
47.5	-57	1428
47.3	-57	1429
47.3	-57	1429
47.3	-57	1429
47.3	-57	1429
47.3	-57	1429
47.3	-57	1429
47.3	-57	1429
47.3	-57	1429
47.3	-57	1429
47.3	-57	1429
47.2	-57	1429
47.2	-57	1429
47.2	-57	1429
47.2	-57	1429
47.4	-57	1428
47.4	-57	1428
47.4	-57	1428
47.4	-57	1428
47.4	-57	1428
47.4	-57	1428
47.4	-57	1428
47.4	-57	1428
47.4	-57	1428
47.4	-57	1428
47.3	-57	1428
47.3	-57	1428
47.3	-57	1428
47.3	-57	1428
47.0	-57	1427
47.0	-57	1427
47.0	-57	1427
47.0	-57	1427
47.0	-57	1427
47.3	-57	1428
47.3	-57	1428
47.3	-57	1428
47.3	-57	1428
46.9	-57	1428
46.9	-57	1428
46.9	-57	1428
46.9	-57	1428
46.9	-57	1428
47.0	-57	1427
47.0	-57	1427
47.0	-57	1427
47.0	-57	1427
47.0	-57	1427
47.2	-57	1428
47.2	-57	1428
47.2	-57	1428
47.2	-57	1428
47.2	-57	1428
47.1	-57	1427
47.1	-57	1427
47.1	-57	1427
47.1	-57	1427
46.9	-57	1427
46.9	-57	1427
46.9	-57	1427
46.9	-57	1427
46.9	-57	1426
46.9	-57	1426
46.9	-57	1426
46.9	-57	1426
46.9	-57	1426
47.2	-57	1427
47.2	-57	1427
47.2	-57	1427
47.2	-57	1427
47.2	-57	1427
46.6	-57	1427
46.6	-57	1427
46.6	-57	1427
46.6	-57	1427
46.8	-57	1427
46.8	-57	1427
46.8	-57	1427
46.8	-57	1427
46.8	-57	1427
46.6	-57	1427
46.6	-57	1427
46.6	-57	1427
46.6	-57	1427
47.0	-57	1426
47.0	-57	1426
47.0	-57	1426
47.0	-57	1426
47.0	-57	1426
47.0	-57	1427
47.0	-57	1427
47.0	-57	1427
47.0	-57	1427
46.9	-57	1426
46.9	-57	1426
46.9	-57	1426
46.9	-57	1426
46.9	-57	1426
46.7	-57	1426
46.7	-57	1426
46.7	-57	1426
46.7	-57	1426
46.7	-57	1426
46.5	-57	1426
46.5	-57	1426
46.5	-57	1426
46.5	-57	1426
46.3	-57	1426
46.3	-57	1426
46.3	-57	1426
46.3	-57	1426
46.3	-57	1426
46.9	-57	1426
46.9	-57	1426
46.9	-57	1426
46.9	-57	1426
46.9	-57	1426
46.9	-57	1425
46.9	-57	1425
46.9	-57	1425
46.9	-57	1425
46.8	-57	1426
46.8	-57	1426
46.8	-57	1426
46.8	-57	1426
46.8	-57	1426
46.9	-57	1425
46.9	-57	1425
46.9	-57	1425
46.9	-57	1425
46.9	-57	1425
46.7	-57	1425
46.7	-57	1425
46.7	-57	1425
46.7	-57	1425
46.7	-57	1425
46.2	-57	1425
46.2	-57	1425
46.2	-57	1425
46.2	-57	1425
46.5	-57	1425
46.5	-57	1425
46.5	-57	1425
46.5	-57	1425
46.5	-57	1425
46.2	-57	1425
46.2	-57	1425
46.2	-57	1425
46.2	-57	1425
46.3	-57	1424
46.3	-57	1424
46.3	-57	1424
46.3	-57	1424
46.3	-57	1424
46.3	-57	1424
46.3	-57	1424
46.3	-57	1424
46.3	-57	1424
46.3	-57	1424
46.1	-57	1424
46.1	-57	1424
46.1	-57	1424
46.1	-57	1424
46.2	-57	1424
46.2	-57	1424
46.2	-57	1424
46.2	-57	1424
46.2	-57	1424
46.1	-57	1425
46.1	-57	1425
46.1	-57	1425
46.1	-57	1425
46.1	-57	1424
46.1	-57	1424
46.1	-57	1424
46.1	-57	1424
46.1	-57	1424
46.0	-57	1424
46.0	-57	1424
46.0	-57	1424
46.0	-57	1424
46.2	-57	1425
46.2	-57	1425
46.2	-57	1425
46.2	-57	1425
46.2	-57	1425
46.3	-57	1424
46.3	-57	1424
46.3	-57	1424
46.3	-57	1424
46.3	-57	1424
46.4	-57	1424
46.4	-57	1424
46.4	-57	1424
46.4	-57	1424
46.5	-57	1423
46.5	-57	1423
46.5	-57	1423
46.5	-57	1423
46.5	-57	1423
46.0	-57	1423
46.0	-57	1423
46.0	-57	1423
46.0	-57	1423
46.2	-57	1423
46.2	-57	1423
46.2	-57	1423
46.2	-57	1423
46.2	-57	1423
46.3	-57	1423
46.3	-57	1423
46.3	-57	1423
46.3	-57	1423
46.3	-57	1423
46.0	-57	1424
46.0	-57	1424
46.0	-57	1424
46.0	-57	1424
45.9	-57	1423
45.9	-57	1423
45.9	-57	1423
45.9	-57	1423
45.9	-57	1423
45.7	-57	1424
45.7	-57	1424
45.7	-57	1424
45.7	-57	1424
46.3	-57	1422
46.3	-57	1422
46.3	-57	1422
46.3	-57	1422
46.3	-57	1422
45.9	-57	1422
45.9	-57	1422
45.9	-57	1422
45.9	-57	1422
46.2	-57	1423
46.2	-57	1423
46.2	-57	1423
46.2	-57	1423
46.2	-57	1423
45.7	-57	1423
45.7	-57	1423
45.7	-57	1423
45.7	-57	1423
46.3	-57	1423
46.3	-57	1423
46.3	-57	1423
46.3	-57	1423
46.3	-57	1423
45.6	-57	1423
45.6	-57	1423
45.6	-57	1423
45.6	-57	1423
45.5	-57	1422
45.5	-57	1422
45.5	-57	1422
45.5	-57	1422
45.5	-57	1422
46.0	-57	1421
46.0	-57	1421
46.0	-57	1421
46.0	-57	1421
46.0	-57	1421
45.5	-57	1422
45.5	-57	1422
45.5	-57	1422
45.5	-57	1422
45.5	-57	1422
45.7	-57	1422
45.7	-57	1422
45.7	-57	1422
45.7	-57	1422
46.1	-57	1421
46.1	-57	1421
46.1	-57	1421
46.1	-57	1421
46.1	-57	1421
45.8	-57	1422
45.8	-57	1422
45.8	-57	1422
45.8	-57	1422
45.8	-57	1422
45.4	-57	1422
45.4	-57	1422
45.4	-57	1422
45.4	-57	1422
45.5	-57	1422
45.5	-57	1422
45.5	-57	1422
45.5	-57	1422
45.5	-57	1422
45.5	-57	1421
45.5	-57	1421
45.5	-57	1421
45.5	-57	1421
45.5	-57	1421
45.7	-57	1421
45.7	-57	1421
45.7	-57	1421
45.7	-57	1421
45.4	-57	1421
45.4	-57	1421
45.4	-57	1421
45.4	-57	1421
45.3	-57	1422
45.3	-57	1422
45.3	-57	1422
45.3	-57	1422
45.3	-57	1422
45.3	-57	1422
45.3	-57	1422
45.3	-57	1422
45.3	-57	1422
45.3	-57	1422
45.4	-57	1421
45.4	-57	1421
45.4	-57	1421
45.4	-57	1421
45.3	-57	1420
45.3	-57	1420
45.3	-57	1420
45.3	-57	1420
45.3	-57	1420
45.5	-57	1421
45.5	-57	1421
45.5	-57	1421
45.5	-57	1421
45.5	-57	1421
45.3	-57	1421
45.3	-57	1421
45.3	-57	1421
45.3	-57	1421
45.3	-57	1421
45.4	-57	1420
45.4	-57	1420
45.4	-57	1420
45.4	-57	1420
45.4	-57	1420
45.4	-57	1420
45.4	-57	1420
45.4	-57	1420
45.4	-57	1420
45.1	-57	1421
45.1	-57	1421
45.1	-57	1421
45.1	-57	1421
45.1	-57	1421
45.3	-57	1420
45.3	-57	1420
45.3	-57	1420
45.3	-57	1420
45.3	-57	1420
45.2	-57	1420
45.2	-57	1420
45.2	-57	1420
45.2	-57	1420
45.2	-57	1420
45.2	-57	1420
45.2	-57	1420
45.2	-57	1420
45.3	-57	1420
45.3	-57	1420
45.3	-57	1420
45.3	-57	1420
45.3	-57	1420
45.2	-57	1419
45.2	-57	1419
45.2	-57	1419
45.2	-57	1419
45.2	-57	1419
45.2	-57	1420
45.2	-57	1420
45.2	-57	1420
45.2	-57	1420
45.2	-57	1420
45.2	-57	1419
45.2	-57	1419
45.2	-57	1419
45.2	-57	1419
45.2	-57	1419
45.2	-57	1419
45.2	-57	1419
45.2	-57	1419
45.2	-57	1419
44.8	-57	1419
44.8	-57	1419
44.8	-57	1419
44.8	-57	1419
44.9	-57	1419
44.9	-57	1419
44.9	-57	1419
44.9	-57	1419
44.9	-57	1419
44.9	-57	1419
44.9	-57	1419
44.9	-57	1419
44.9	-57	1419
44.9	-57	1419
44.9	-57	1419
44.9	-57	1419
44.9	-57	1419
44.9	-57	1419
44.9	-57	1419
45.0	-57	1418
45.0	-57	1418
45.0	-57	1418
45.0	-57	1418
44.9	-57	1418
44.9	-57	1418
44.9	-57	1418
44.9	-57	1418
44.9	-57	1418
44.8	-57	1419
44.8	-57	1419
44.8	-57	1419
44.8	-57	1419
44.9	-57	1418
44.9	-57	1418
44.9	-57	1418
44.9	-57	1418
44.9	-57	1418
44.9	-57	1418
44.9	-57	1418
44.9	-57	1418
44.9	-57	1418
44.9	-57	1418
44.8	-57	1417
44.8	-57	1417
44.8	-57	1417
44.8	-57	1417
44.6	-57	1418
44.6	-57	1418
44.6	-57	1418
44.6	-57	1418
44.6	-57	1418
44.6	-57	1418
44.6	-57	1418
44.6	-57	1418
44.6	-57	1418
44.6	-57	1417
44.6	-57	1417
44.6	-57	1417
44.6	-57	1417
44.5	-57	1417
44.5	-57	1417
44.5	-57	1417
44.5	-57	1417
44.5	-57	1417
44.7	-57	1418
44.7	-57	1418
44.7	-57	1418
44.7	-57	1418
44.7	-57	1418
44.6	-57	1417
44.6	-57	1417
44.6	-57	1417
44.6	-57	1417
44.5	-57	1417
44.5	-57	1417
44.5	-57	1417
44.5	-57	1417
44.7	-57	1417
44.7	-57	1417
44.7	-57	1417
44.7	-57	1417
44.7	-57	1417
44.4	-57	1417
44.4	-57	1417
44.4	-57	1417
44.4	-57	1417
44.4	-57	1417
44.4	-57	1417
44.4	-57	1417
44.4	-57	1417
44.4	-57	1417
44.6	-57	1417
44.6	-57	1417
44.6	-57	1417
44.6	-57	1417
44.6	-57	1417
44.4	-57	1417
44.4	-57	1417
44.4	-57	1417
44.4	-57	1417
44.4	-57	1417
44.4	-57	1417
44.4	-57	1417
44.4	-57	1417
44.4	-57	1417
44.8	-57	1416
44.8	-57	1416
44.8	-57	1416
44.8	-57	1416
44.8	-57	1416
44.6	-57	1416
44.6	-57	1416
44.6	-57	1416
44.6	-57	1416
44.5	-57	1416
44.5	-57	1416
44.5	-57	1416
44.5	-57	1416
44.5	-57	1416
44.6	-57	1415
44.6	-57	1415
44.6	-57	1415
44.6	-57	1415
44.3	-57	1415
44.3	-57	1415
44.3	-57	1415
44.3	-57	1415
44.3	-57	1415
44.6	-57	1415
44.6	-57	1415
44.6	-57	1415
44.6	-57	1415
44.2	-57	1416
44.2	-57	1416
44.2	-57	1416
44.2	-57	1416
44.2	-57	1416
44.2	-57	1415
44.2	-57	1415
44.2	-57	1415
44.2	-57	1415
44.2	-57	1415
44.4	-57	1415
44.4	-57	1415
44.4	-57	1415
44.4	-57	1415
44.4	-57	1415
44.4	-57	1415
44.4	-57	1415
44.4	-57	1415
44.4	-57	1415
44.4	-57	1415
44.4	-57	1415
44.4	-57	1415
44.4	-57	1415
44.4	-57	1415
44.4	-57	1415
44.4	-57	1415
44.4	-57	1415
44.4	-57	1415
44.3	-57	1415
44.3	-57	1415
44.3	-57	1415
44.3	-57	1415
43.8	-57	1415
43.8	-57	1415
43.8	-57	1415
43.8	-57	1415
43.8	-57	1415
44.0	-57	1415
44.0	-57	1415
44.0	-57	1415
44.0	-57	1415
44.0	-57	1415
44.0	-57	1414
44.0	-57	1414
44.0	-57	1414
44.0	-57	1414
44.0	-57	1414
43.8	-57	1415
43.8	-57	1415
43.8	-57	1415
43.8	-57	1415
43.9	-57	1415
43.9	-57	1415
43.9	-57	1415
43.9	-57	1415
43.9	-57	1415
44.5	-57	1413
44.5	-57	1413
44.5	-57	1413
44.5	-57	1413
44.3	-57	1414
44.3	-57	1414
44.3	-57	1414
44.3	-57	1414
44.3	-57	1414
44.1	-57	1414
44.1	-57	1414
44.1	-57	1414
44.1	-57	1414
44.1	-57	1414
44.1	-57	1414
44.1	-57	1414
44.1	-57	1414
44.1	-57	1414
44.2	-57	1414
44.2	-57	1414
44.2	-57	1414
44.2	-57	1414
43.3	-57	1414
43.3	-57	1414
43.3	-57	1414
43.3	-57	1414
43.3	-57	1414
43.6	-57	1413
43.6	-57	1413
43.6	-57	1413
43.6	-57	1413
43.6	-57	1413
44.0	-57	1414
44.0	-57	1414
44.0	-57	1414
44.0	-57	1414
44.0	-57	1414
44.2	-57	1413
44.2	-57	1413
44.2	-57	1413
44.2	-57	1413
43.3	-57	1414
43.3	-57	1414
43.3	-57	1414
43.3	-57	1414
43.3	-57	1414
44.3	-57	1413
44.3	-57	1413
44.3	-57	1413
44.3	-57	1413
43.6	-57	1413
43.6	-57	1413
43.6	-57	1413
43.6	-57	1413
44.2	-57	1413
44.2	-57	1413
44.2	-57	1413
44.2	-57	1413
44.2	-57	1413
43.6	-57	1413
43.6	-57	1413
43.6	-57	1413
43.6	-57	1413
44.1	-57	1412
44.1	-57	1412
44.1	-57	1412
44.1	-57	1412
44.1	-57	1412
43.6	-57	1412
43.6	-57	1412
43.6	-57	1412
43.6	-57	1412
43.6	-57	1412
43.8	-57	1412
43.8	-57	1412
43.8	-57	1412
43.8	-57	1412
43.6	-57	1411
43.6	-57	1411
43.6	-57	1411
43.6	-57	1411
43.9	-57	1413
43.9	-57	1413
43.9	-57	1413
43.9	-57	1413
43.9	-57	1413
43.9	-57	1412
43.9	-57	1412
43.9	-57	1412
43.9	-57	1412
43.9	-57	1412
43.9	-57	1412
43.9	-57	1412
43.9	-57	1412
43.9	-57	1412
43.9	-57	1412
44.0	-57	1412
44.0	-57	1412
44.0	-57	1412
44.0	-57	1412
43.1	-57	1412
43.1	-57	1412
43.1	-57	1412
43.1	-57	1412
43.1	-57	1412
43.1	-57	1411
43.1	-57	1411
43.1	-57	1411
43.1	-57	1411
43.5	-57	1411
43.5	-57	1411
43.5	-57	1411
43.5	-57	1411
43.5	-57	1411
43.2	-57	1411
43.2	-57	1411
43.2	-57	1411
43.2	-57	1411
43.2	-57	1411
43.6	-57	1412
43.6	-57	1412
43.6	-57	1412
43.6	-57	1412
43.0	-57	1411
43.0	-57	1411
43.0	-57	1411
43.0	-57	1411
43.0	-57	1411
43.6	-57	1411
43.6	-57	1411
43.6	-57	1411
43.6	-57	1411
43.6	-57	1411
43.3	-57	1411
43.3	-57	1411
43.3	-57	1411
43.3	-57	1411
43.1	-57	1411
43.1	-57	1411
43.1	-57	1411
43.1	-57	1411
43.1	-57	1411
43.1	-57	1411
43.1	-57	1411
43.1	-57	1411
43.1	-57	1411
43.3	-57	1409
43.3	-57	1409
43.3	-57	1409
43.3	-57	1409
43.3	-57	1409
43.1	-57	1411
43.1	-57	1411
43.1	-57	1411
43.1	-57	1411
43.1	-57	1411
42.9	-57	1411
42.9	-57	1411
42.9	-57	1411
42.9	-57	1411
43.3	-57	1409
43.3	-57	1409
43.3	-57	1409
43.3	-57	1409
43.3	-57	1409
43.1	-57	1410
43.1	-57	1410
43.1	-57	1410
43.1	-57	1410
43.2	-57	1410
43.2	-57	1410
43.2	-57	1410
43.2	-57	1410
43.2	-57	1410
43.0	-57	1410
