# Press Shift+Enter to add data
# Press Ctrl+S to save

T(°C)	Uh(mV)	Up(mV)
53.7	60	1861
53.7	60	1861
53.7	60	1861
53.7	60	1861
53.5	60	1860
53.5	60	1860
53.5	60	1860
53.5	60	1860
53.5	60	1860
53.7	60	1860
53.7	60	1860
53.7	60	1860
53.7	60	1860
53.4	60	1860
53.4	60	1860
53.4	60	1860
53.4	60	1860
53.4	60	1860
53.4	60	1859
53.4	60	1859
53.4	60	1859
53.4	60	1859
53.4	60	1859
53.8	60	1859
53.8	60	1859
53.8	60	1859
53.8	60	1859
53.9	60	1859
53.9	60	1859
53.9	60	1859
53.9	60	1859
53.9	60	1859
53.6	60	1859
53.6	60	1859
53.6	60	1859
53.6	60	1859
53.6	60	1859
53.5	60	1859
53.5	60	1859
53.5	60	1859
53.5	60	1859
53.0	60	1858
53.0	60	1858
53.0	60	1858
53.0	60	1858
53.0	60	1858
53.4	60	1859
53.4	60	1859
53.4	60	1859
53.4	60	1859
53.4	60	1859
52.9	60	1858
52.9	60	1858
52.9	60	1858
52.9	60	1858
53.3	60	1858
53.3	60	1858
53.3	60	1858
53.3	60	1858
53.3	60	1858
53.1	60	1857
53.1	60	1857
53.1	60	1857
53.1	60	1857
53.1	60	1857
53.5	60	1856
53.5	60	1856
53.5	60	1856
53.5	60	1856
53.4	60	1857
53.4	60	1857
53.4	60	1857
53.4	60	1857
53.4	60	1857
53.2	61	1855
53.2	61	1855
53.2	61	1855
53.2	61	1855
53.2	61	1855
53.0	61	1856
53.0	61	1856
53.0	61	1856
53.0	61	1856
53.1	61	1855
53.1	61	1855
53.1	61	1855
53.1	61	1855
53.1	61	1855
53.0	61	1855
53.0	61	1855
53.0	61	1855
53.0	61	1855
53.0	61	1855
53.0	61	1855
53.0	61	1855
53.0	61	1855
53.0	61	1855
53.0	61	1855
52.8	61	1855
52.8	61	1855
52.8	61	1855
52.8	61	1855
52.8	61	1854
52.8	61	1854
52.8	61	1854
52.8	61	1854
52.8	61	1854
52.9	61	1854
52.9	61	1854
52.9	61	1854
52.9	61	1854
52.9	61	1853
52.9	61	1853
52.9	61	1853
52.9	61	1853
52.9	61	1853
52.5	61	1854
52.5	61	1854
52.5	61	1854
52.5	61	1854
52.5	61	1854
52.9	61	1853
52.9	61	1853
52.9	61	1853
52.9	61	1853
52.9	61	1853
52.6	61	1853
52.6	61	1853
52.6	61	1853
52.6	61	1853
52.7	61	1853
52.7	61	1853
52.7	61	1853
52.7	61	1853
52.7	61	1853
52.7	61	1853
52.7	61	1853
52.7	61	1853
52.7	61	1853
52.7	61	1853
52.9	61	1853
52.9	61	1853
52.9	61	1853
52.9	61	1853
52.9	61	1851
52.9	61	1851
52.9	61	1851
52.9	61	1851
52.9	61	1851
52.2	61	1851
52.2	61	1851
52.2	61	1851
52.2	61	1851
52.2	61	1851
52.5	61	1850
52.5	61	1850
52.5	61	1850
52.5	61	1850
52.6	61	1850
52.6	61	1850
52.6	61	1850
52.6	61	1850
52.6	61	1850
52.6	61	1850
52.6	61	1850
52.6	61	1850
52.6	61	1850
52.7	61	1850
52.7	61	1850
52.7	61	1850
52.7	61	1850
52.7	61	1850
52.3	61	1850
52.3	61	1850
52.3	61	1850
52.3	61	1850
52.3	61	1850
52.4	61	1850
52.4	61	1850
52.4	61	1850
52.4	61	1850
52.3	61	1850
52.3	61	1850
52.3	61	1850
52.3	61	1850
52.3	61	1850
52.5	61	1850
52.5	61	1850
52.5	61	1850
52.5	61	1850
52.4	61	1849
52.4	61	1849
52.4	61	1849
52.4	61	1849
52.3	61	1848
52.3	61	1848
52.3	61	1848
52.3	61	1848
52.3	61	1848
52.2	61	1848
52.2	61	1848
52.2	61	1848
52.2	61	1848
52.2	61	1848
52.0	61	1849
52.0	61	1849
52.0	61	1849
52.0	61	1849
52.0	61	1849
52.4	61	1847
52.4	61	1847
52.4	61	1847
52.4	61	1847
52.2	61	1847
52.2	61	1847
52.2	61	1847
52.2	61	1847
52.2	61	1847
52.1	61	1848
52.1	61	1848
52.1	61	1848
52.1	61	1848
52.2	61	1847
52.2	61	1847
52.2	61	1847
52.2	61	1847
52.2	61	1847
51.9	61	1847
51.9	61	1847
51.9	61	1847
51.9	61	1847
51.9	61	1847
52.0	61	1846
52.0	61	1846
52.0	61	1846
52.0	61	1846
52.0	61	1846
52.1	61	1846
52.1	61	1846
52.1	61	1846
52.1	61	1846
51.9	61	1846
51.9	61	1846
51.9	61	1846
51.9	61	1846
51.9	61	1846
51.9	61	1846
51.9	61	1846
51.9	61	1846
51.9	61	1846
51.8	61	1845
51.8	61	1845
51.8	61	1845
51.8	61	1845
51.8	61	1845
51.8	61	1845
51.8	61	1845
51.8	61	1845
51.8	61	1845
51.8	61	1844
51.8	61	1844
51.8	61	1844
51.8	61	1844
51.8	61	1844
51.7	61	1844
51.7	61	1844
51.7	61	1844
51.7	61	1844
51.7	61	1843
51.7	61	1843
51.7	61	1843
51.7	61	1843
51.7	61	1843
51.6	61	1844
51.6	61	1844
51.6	61	1844
51.6	61	1844
51.6	61	1844
51.8	61	1843
51.8	61	1843
51.8	61	1843
51.8	61	1843
51.8	61	1843
51.6	61	1843
51.6	61	1843
51.6	61	1843
51.6	61	1843
51.5	61	1843
51.5	61	1843
51.5	61	1843
51.5	61	1843
51.4	61	1842
51.4	61	1842
51.4	61	1842
51.4	61	1842
51.4	61	1842
51.5	61	1842
51.5	61	1842
51.5	61	1842
51.5	61	1842
51.4	61	1842
51.4	61	1842
51.4	61	1842
51.4	61	1842
51.4	61	1842
51.3	61	1842
51.3	61	1842
51.3	61	1842
51.3	61	1842
51.4	61	1841
51.4	61	1841
51.4	61	1841
51.4	61	1841
51.4	61	1841
51.4	61	1841
51.4	61	1841
51.4	61	1841
51.4	61	1841
51.6	61	1840
51.6	61	1840
51.6	61	1840
51.6	61	1840
51.6	61	1840
51.1	61	1840
51.1	61	1840
51.1	61	1840
51.1	61	1840
51.1	61	1840
51.3	61	1841
51.3	61	1841
51.3	61	1841
51.3	61	1841
51.3	61	1841
51.4	61	1840
51.4	61	1840
51.4	61	1840
51.4	61	1840
51.4	61	1839
51.4	61	1839
51.4	61	1839
51.4	61	1839
51.4	61	1839
51.1	61	1840
51.1	61	1840
51.1	61	1840
51.1	61	1840
51.3	61	1840
51.3	61	1840
51.3	61	1840
51.3	61	1840
51.3	61	1840
51.2	61	1839
51.2	61	1839
51.2	61	1839
51.2	61	1839
51.2	61	1839
51.0	61	1838
51.0	61	1838
51.0	61	1838
51.0	61	1838
51.2	61	1838
51.2	61	1838
51.2	61	1838
51.2	61	1838
51.2	61	1838
51.0	61	1838
51.0	61	1838
51.0	61	1838
51.0	61	1838
50.8	61	1838
50.8	61	1838
50.8	61	1838
50.8	61	1838
50.8	61	1838
50.7	61	1837
50.7	61	1837
50.7	61	1837
50.7	61	1837
50.7	61	1837
51.0	61	1837
51.0	61	1837
51.0	61	1837
51.0	61	1837
51.0	61	1837
51.0	61	1837
51.0	61	1837
51.0	61	1837
51.0	61	1837
50.8	61	1836
50.8	61	1836
50.8	61	1836
50.8	61	1836
50.8	61	1836
51.1	61	1836
51.1	61	1836
51.1	61	1836
51.1	61	1836
51.1	61	1836
50.8	61	1836
50.8	61	1836
50.8	61	1836
50.8	61	1836
50.8	61	1836
50.8	61	1836
50.8	61	1836
50.8	61	1836
50.7	61	1835
50.7	61	1835
50.7	61	1835
50.7	61	1835
50.7	61	1835
50.8	61	1835
50.8	61	1835
50.8	61	1835
50.8	61	1835
50.8	61	1835
50.6	61	1835
50.6	61	1835
50.6	61	1835
50.6	61	1835
50.6	61	1835
50.9	61	1834
50.9	61	1834
50.9	61	1834
50.9	61	1834
50.7	61	1834
50.7	61	1834
50.7	61	1834
50.7	61	1834
50.7	61	1834
50.8	61	1833
50.8	61	1833
50.8	61	1833
50.8	61	1833
50.5	61	1834
50.5	61	1834
50.5	61	1834
50.5	61	1834
50.5	61	1834
50.4	61	1833
50.4	61	1833
50.4	61	1833
50.4	61	1833
50.6	61	1833
50.6	61	1833
50.6	61	1833
50.6	61	1833
50.6	61	1833
50.4	61	1833
50.4	61	1833
50.4	61	1833
50.4	61	1833
50.2	61	1833
50.2	61	1833
50.2	61	1833
50.2	61	1833
50.3	61	1832
50.3	61	1832
50.3	61	1832
50.3	61	1832
50.2	61	1832
50.2	61	1832
50.2	61	1832
50.2	61	1832
50.2	61	1832
50.6	61	1832
50.6	61	1832
50.6	61	1832
50.6	61	1832
50.4	61	1831
50.4	61	1831
50.4	61	1831
50.4	61	1831
50.3	61	1832
50.3	61	1832
50.3	61	1832
50.3	61	1832
50.3	61	1832
50.3	61	1831
50.3	61	1831
50.3	61	1831
50.3	61	1831
50.2	61	1831
50.2	61	1831
50.2	61	1831
50.2	61	1831
50.3	61	1831
50.3	61	1831
50.3	61	1831
50.3	61	1831
50.3	61	1831
50.1	61	1830
50.1	61	1830
50.1	61	1830
50.1	61	1830
50.1	61	1830
50.1	61	1830
50.1	61	1830
50.1	61	1830
50.1	61	1830
50.1	61	1830
50.1	61	1830
50.1	61	1830
50.1	61	1830
50.1	61	1829
50.1	61	1829
50.1	61	1829
50.1	61	1829
50.1	61	1829
50.3	61	1829
50.3	61	1829
50.3	61	1829
50.3	61	1829
50.0	61	1829
50.0	61	1829
50.0	61	1829
50.0	61	1829
50.0	61	1829
50.1	61	1829
50.1	61	1829
50.1	61	1829
50.1	61	1829
50.2	61	1828
50.2	61	1828
50.2	61	1828
50.2	61	1828
50.2	61	1828
49.8	61	1829
49.8	61	1829
49.8	61	1829
49.8	61	1829
49.9	61	1827
49.9	61	1827
49.9	61	1827
49.9	61	1827
49.9	61	1827
49.8	61	1827
49.8	61	1827
49.8	61	1827
49.8	61	1827
49.7	61	1827
49.7	61	1827
49.7	61	1827
49.7	61	1827
49.7	61	1827
49.8	61	1827
49.8	61	1827
49.8	61	1827
49.8	61	1827
49.8	61	1827
49.8	61	1827
49.8	61	1827
49.8	61	1827
49.8	61	1827
49.6	61	1826
49.6	61	1826
49.6	61	1826
49.6	61	1826
49.7	61	1826
49.7	61	1826
49.7	61	1826
49.7	61	1826
49.7	61	1826
49.7	61	1826
49.7	61	1826
49.7	61	1826
49.7	61	1826
49.7	61	1826
49.6	61	1826
49.6	61	1826
49.6	61	1826
49.6	61	1826
49.6	61	1826
49.7	61	1825
49.7	61	1825
49.7	61	1825
49.7	61	1825
49.5	61	1824
49.5	61	1824
49.5	61	1824
49.5	61	1824
49.5	61	1824
49.7	61	1824
49.7	61	1824
49.7	61	1824
49.7	61	1824
49.4	61	1824
49.4	61	1824
49.4	61	1824
49.4	61	1824
49.4	61	1824
49.6	61	1823
49.6	61	1823
49.6	61	1823
49.6	61	1823
49.6	61	1823
49.2	61	1824
49.2	61	1824
49.2	61	1824
49.2	61	1824
49.3	61	1823
49.3	61	1823
49.3	61	1823
49.3	61	1823
49.3	61	1823
49.5	61	1823
49.5	61	1823
49.5	61	1823
49.5	61	1823
49.5	61	1823
49.4	61	1822
49.4	61	1822
49.4	61	1822
49.4	61	1822
49.3	61	1822
49.3	61	1822
49.3	61	1822
49.3	61	1822
49.3	61	1822
49.3	61	1821
49.3	61	1821
49.3	61	1821
49.3	61	1821
49.1	62	1822
49.1	62	1822
49.1	62	1822
49.1	62	1822
49.1	62	1822
49.3	62	1822
49.3	62	1822
49.3	62	1822
49.3	62	1822
49.3	62	1822
49.2	62	1822
49.2	62	1822
49.2	62	1822
49.2	62	1822
49.4	61	1821
49.4	61	1821
49.4	61	1821
49.4	61	1821
49.4	61	1821
49.3	62	1821
49.3	62	1821
49.3	62	1821
49.3	62	1821
49.1	61	1821
49.1	61	1821
49.1	61	1821
49.1	61	1821
49.1	61	1821
49.0	62	1820
49.0	62	1820
49.0	62	1820
49.0	62	1820
48.9	62	1821
48.9	62	1821
48.9	62	1821
48.9	62	1821
48.9	62	1821
49.1	62	1819
49.1	62	1819
49.1	62	1819
49.1	62	1819
49.1	62	1819
49.0	62	1820
49.0	62	1820
49.0	62	1820
49.0	62	1820
48.9	62	1820
48.9	62	1820
48.9	62	1820
48.9	62	1820
48.9	62	1820
49.1	62	1818
49.1	62	1818
49.1	62	1818
49.1	62	1818
49.1	62	1818
49.0	62	1818
49.0	62	1818
49.0	62	1818
49.0	62	1818
49.0	62	1818
48.7	62	1819
48.7	62	1819
48.7	62	1819
48.7	62	1819
48.7	62	1818
48.7	62	1818
48.7	62	1818
48.7	62	1818
48.7	62	1818
48.7	62	1818
48.7	62	1818
48.7	62	1818
48.7	62	1818
48.7	62	1818
49.1	62	1817
49.1	62	1817
49.1	62	1817
49.1	62	1817
48.9	62	1817
48.9	62	1817
48.9	62	1817
48.9	62	1817
48.9	62	1817
48.7	62	1817
48.7	62	1817
48.7	62	1817
48.7	62	1817
48.5	62	1817
48.5	62	1817
48.5	62	1817
48.5	62	1817
48.5	62	1817
48.8	62	1815
48.8	62	1815
48.8	62	1815
48.8	62	1815
48.8	62	1815
48.8	62	1815
48.8	62	1815
48.8	62	1815
48.8	62	1815
48.8	62	1815
48.4	62	1816
48.4	62	1816
48.4	62	1816
48.4	62	1816
48.8	62	1815
48.8	62	1815
48.8	62	1815
48.8	62	1815
48.8	62	1815
48.7	62	1815
48.7	62	1815
48.7	62	1815
48.7	62	1815
48.7	62	1815
48.5	62	1814
48.5	62	1814
48.5	62	1814
48.5	62	1814
48.7	62	1814
48.7	62	1814
48.7	62	1814
48.7	62	1814
48.7	62	1814
48.4	62	1814
48.4	62	1814
48.4	62	1814
48.4	62	1814
48.4	62	1814
48.4	62	1815
48.4	62	1815
48.4	62	1815
48.4	62	1815
48.4	62	1815
48.3	62	1813
48.3	62	1813
48.3	62	1813
48.3	62	1813
48.3	62	1813
48.3	62	1813
48.3	62	1813
48.3	62	1813
48.3	62	1813
48.4	62	1813
48.4	62	1813
48.4	62	1813
48.4	62	1813
48.4	62	1813
48.4	62	1812
48.4	62	1812
48.4	62	1812
48.4	62	1812
48.4	62	1813
48.4	62	1813
48.4	62	1813
48.4	62	1813
48.4	62	1813
48.4	62	1812
48.4	62	1812
48.4	62	1812
48.4	62	1812
48.2	62	1812
48.2	62	1812
48.2	62	1812
48.2	62	1812
48.2	62	1812
48.2	62	1811
48.2	62	1811
48.2	62	1811
48.2	62	1811
48.5	62	1811
48.5	62	1811
48.5	62	1811
48.5	62	1811
48.5	62	1811
48.0	62	1811
48.0	62	1811
48.0	62	1811
48.0	62	1811
48.0	62	1811
48.1	62	1810
48.1	62	1810
48.1	62	1810
48.1	62	1810
48.1	62	1810
48.1	62	1811
48.1	62	1811
48.1	62	1811
48.1	62	1811
48.2	62	1810
48.2	62	1810
48.2	62	1810
48.2	62	1810
48.2	62	1810
48.1	62	1811
48.1	62	1811
48.1	62	1811
48.1	62	1811
48.1	62	1811
48.2	62	1809
48.2	62	1809
48.2	62	1809
48.2	62	1809
47.9	62	1810
47.9	62	1810
47.9	62	1810
47.9	62	1810
47.7	62	1810
47.7	62	1810
47.7	62	1810
47.7	62	1810
47.7	62	1810
48.0	62	1809
48.0	62	1809
48.0	62	1809
48.0	62	1809
47.8	62	1809
47.8	62	1809
47.8	62	1809
47.8	62	1809
47.8	62	1809
47.9	62	1808
47.9	62	1808
47.9	62	1808
47.9	62	1808
47.9	62	1808
48.0	62	1809
48.0	62	1809
48.0	62	1809
48.0	62	1809
47.6	62	1807
47.6	62	1807
47.6	62	1807
47.6	62	1807
47.6	62	1807
47.7	62	1808
47.7	62	1808
47.7	62	1808
47.7	62	1808
47.7	62	1808
47.8	62	1808
47.8	62	1808
47.8	62	1808
47.8	62	1808
47.7	62	1807
47.7	62	1807
47.7	62	1807
47.7	62	1807
47.7	62	1807
47.8	62	1807
47.8	62	1807
47.8	62	1807
47.8	62	1807
47.7	62	1807
47.7	62	1807
47.7	62	1807
47.7	62	1807
47.7	62	1807
47.7	62	1806
47.7	62	1806
47.7	62	1806
47.7	62	1806
47.7	62	1806
47.4	62	1806
47.4	62	1806
47.4	62	1806
47.4	62	1806
47.6	62	1806
47.6	62	1806
47.6	62	1806
47.6	62	1806
47.6	62	1806
47.4	62	1805
47.4	62	1805
47.4	62	1805
47.4	62	1805
47.6	62	1806
47.6	62	1806
47.6	62	1806
47.6	62	1806
47.6	62	1806
47.4	62	1805
47.4	62	1805
47.4	62	1805
47.4	62	1805
47.5	62	1804
47.5	62	1804
47.5	62	1804
47.5	62	1804
47.5	62	1804
47.3	62	1804
47.3	62	1804
47.3	62	1804
47.3	62	1804
47.3	62	1804
47.5	62	1804
47.5	62	1804
47.5	62	1804
47.5	62	1804
47.6	62	1804
47.6	62	1804
47.6	62	1804
47.6	62	1804
47.4	62	1803
47.4	62	1803
47.4	62	1803
47.4	62	1803
47.4	62	1803
47.5	62	1803
47.5	62	1803
47.5	62	1803
47.5	62	1803
47.2	62	1804
47.2	62	1804
47.2	62	1804
47.2	62	1804
47.2	62	1804
47.3	62	1803
47.3	62	1803
47.3	62	1803
47.3	62	1803
47.3	62	1802
47.3	62	1802
47.3	62	1802
47.3	62	1802
47.3	62	1802
47.2	62	1803
47.2	62	1803
47.2	62	1803
47.2	62	1803
47.2	62	1803
47.2	62	1802
47.2	62	1802
47.2	62	1802
47.2	62	1802
47.1	62	1801
47.1	62	1801
47.1	62	1801
47.1	62	1801
47.1	62	1801
47.0	62	1803
47.0	62	1803
47.0	62	1803
47.0	62	1803
47.1	62	1801
47.1	62	1801
47.1	62	1801
47.1	62	1801
47.0	62	1802
47.0	62	1802
47.0	62	1802
47.0	62	1802
47.0	62	1802
47.0	62	1801
47.0	62	1801
47.0	62	1801
47.0	62	1801
47.0	62	1801
47.0	62	1801
47.0	62	1801
47.0	62	1801
47.0	62	1801
47.1	62	1801
47.1	62	1801
47.1	62	1801
47.1	62	1801
47.2	62	1800
47.2	62	1800
47.2	62	1800
47.2	62	1800
47.2	62	1800
46.8	62	1799
46.8	62	1799
46.8	62	1799
46.8	62	1799
47.1	62	1800
47.1	62	1800
47.1	62	1800
47.1	62	1800
47.1	62	1800
47.1	62	1799
47.1	62	1799
47.1	62	1799
47.1	62	1799
46.9	62	1800
46.9	62	1800
46.9	62	1800
46.9	62	1800
46.9	62	1800
47.1	62	1799
47.1	62	1799
47.1	62	1799
47.1	62	1799
47.1	62	1799
46.8	62	1798
46.8	62	1798
46.8	62	1798
46.8	62	1798
46.8	62	1799
46.8	62	1799
46.8	62	1799
46.8	62	1799
46.8	62	1799
46.6	62	1798
46.6	62	1798
46.6	62	1798
46.6	62	1798
46.8	62	1798
46.8	62	1798
46.8	62	1798
46.8	62	1798
46.8	62	1798
46.9	62	1797
46.9	62	1797
46.9	62	1797
46.9	62	1797
46.6	62	1797
46.6	62	1797
46.6	62	1797
46.6	62	1797
46.6	62	1797
46.5	62	1796
46.5	62	1796
46.5	62	1796
46.5	62	1796
46.5	62	1796
46.8	62	1796
46.8	62	1796
46.8	62	1796
46.8	62	1796
46.8	62	1796
46.6	62	1797
46.6	62	1797
46.6	62	1797
46.6	62	1797
46.4	62	1797
46.4	62	1797
46.4	62	1797
46.4	62	1797
46.4	62	1797
46.4	62	1796
46.4	62	1796
46.4	62	1796
46.4	62	1796
46.8	62	1795
46.8	62	1795
46.8	62	1795
46.8	62	1795
46.8	62	1795
46.5	62	1795
46.5	62	1795
46.5	62	1795
46.5	62	1795
46.4	62	1795
46.4	62	1795
46.4	62	1795
46.4	62	1795
46.4	62	1795
46.5	62	1795
46.5	62	1795
46.5	62	1795
46.5	62	1795
46.5	62	1795
46.4	62	1794
46.4	62	1794
46.4	62	1794
46.4	62	1794
46.5	62	1795
46.5	62	1795
46.5	62	1795
46.5	62	1795
46.5	62	1795
46.5	62	1794
46.5	62	1794
46.5	62	1794
46.5	62	1794
46.2	62	1794
46.2	62	1794
46.2	62	1794
46.2	62	1794
46.2	62	1794
46.4	62	1794
46.4	62	1794
46.4	62	1794
46.4	62	1794
46.4	62	1794
46.4	62	1793
46.4	62	1793
46.4	62	1793
46.4	62	1793
46.4	62	1793
46.3	62	1792
46.3	62	1792
46.3	62	1792
46.3	62	1792
46.4	62	1792
46.4	62	1792
46.4	62	1792
46.4	62	1792
46.4	62	1792
46.1	62	1793
46.1	62	1793
46.1	62	1793
46.1	62	1793
46.1	62	1793
46.3	62	1792
46.3	62	1792
46.3	62	1792
46.3	62	1792
46.3	62	1792
46.3	62	1792
46.3	62	1792
46.3	62	1792
46.3	62	1792
46.0	62	1792
46.0	62	1792
46.0	62	1792
46.0	62	1792
46.0	62	1792
46.1	62	1791
46.1	62	1791
46.1	62	1791
46.1	62	1791
46.1	62	1791
46.1	62	1791
46.1	62	1791
46.1	62	1791
46.0	62	1791
46.0	62	1791
46.0	62	1791
46.0	62	1791
46.0	62	1790
46.0	62	1790
46.0	62	1790
46.0	62	1790
46.0	62	1790
46.2	62	1791
46.2	62	1791
46.2	62	1791
46.2	62	1791
46.0	62	1790
46.0	62	1790
46.0	62	1790
46.0	62	1790
46.0	62	1790
46.0	62	1790
46.0	62	1790
46.0	62	1790
46.0	62	1790
46.0	62	1789
46.0	62	1789
46.0	62	1789
46.0	62	1789
46.0	62	1789
45.8	62	1789
45.8	62	1789
45.8	62	1789
45.8	62	1789
45.9	62	1789
45.9	62	1789
45.9	62	1789
45.9	62	1789
45.9	62	1789
46.0	62	1789
46.0	62	1789
46.0	62	1789
46.0	62	1789
45.8	62	1789
45.8	62	1789
45.8	62	1789
45.8	62	1789
45.8	62	1789
46.0	62	1788
46.0	62	1788
46.0	62	1788
46.0	62	1788
46.0	62	1789
46.0	62	1789
46.0	62	1789
46.0	62	1789
46.0	62	1789
45.8	62	1788
45.8	62	1788
45.8	62	1788
45.8	62	1788
45.8	62	1788
45.7	62	1787
45.7	62	1787
45.7	62	1787
45.7	62	1787
45.8	62	1787
45.8	62	1787
45.8	62	1787
45.8	62	1787
45.8	62	1787
45.7	62	1788
45.7	62	1788
45.7	62	1788
45.7	62	1788
45.7	62	1788
45.7	62	1787
45.7	62	1787
45.7	62	1787
45.7	62	1787
45.7	62	1787
45.7	62	1787
45.7	62	1787
45.7	62	1787
45.7	62	1787
45.6	62	1786
45.6	62	1786
45.6	62	1786
45.6	62	1786
45.6	62	1786
45.6	62	1786
45.6	62	1786
45.6	62	1786
45.6	62	1786
45.6	62	1786
45.6	62	1786
45.6	62	1786
45.6	62	1786
45.6	62	1786
45.5	62	1786
45.5	62	1786
45.5	62	1786
45.5	62	1786
45.5	62	1785
45.5	62	1785
45.5	62	1785
45.5	62	1785
45.5	62	1785
45.6	62	1785
45.6	62	1785
45.6	62	1785
45.6	62	1785
45.3	62	1785
45.3	62	1785
45.3	62	1785
45.3	62	1785
45.3	62	1785
45.4	62	1785
45.4	62	1785
45.4	62	1785
45.4	62	1785
45.4	62	1784
45.4	62	1784
45.4	62	1784
45.4	62	1784
45.4	62	1784
45.3	62	1785
45.3	62	1785
45.3	62	1785
45.3	62	1785
45.3	62	1785
45.2	62	1784
45.2	62	1784
45.2	62	1784
45.2	62	1784
45.2	62	1784
45.3	62	1783
45.3	62	1783
45.3	62	1783
45.3	62	1783
45.2	62	1784
45.2	62	1784
45.2	62	1784
45.2	62	1784
45.2	62	1784
45.3	62	1783
45.3	62	1783
45.3	62	1783
45.3	62	1783
45.3	62	1783
45.3	62	1783
45.3	62	1783
45.3	62	1783
45.3	62	1783
45.3	62	1782
45.3	62	1782
45.3	62	1782
45.3	62	1782
45.1	62	1783
45.1	62	1783
45.1	62	1783
45.1	62	1783
45.1	62	1783
45.2	62	1783
45.2	62	1783
45.2	62	1783
45.2	62	1783
45.1	62	1782
45.1	62	1782
45.1	62	1782
45.1	62	1782
45.1	62	1782
45.0	62	1782
45.0	62	1782
45.0	62	1782
45.0	62	1782
45.0	62	1782
45.0	62	1782
45.0	62	1782
45.0	62	1782
45.0	62	1782
45.0	62	1782
45.2	62	1781
45.2	62	1781
45.2	62	1781
45.2	62	1781
44.9	62	1781
44.9	62	1781
44.9	62	1781
44.9	62	1781
44.9	62	1781
44.9	62	1780
44.9	62	1780
44.9	62	1780
44.9	62	1780
44.9	62	1780
45.0	62	1780
45.0	62	1780
45.0	62	1780
45.0	62	1780
45.0	62	1781
45.0	62	1781
45.0	62	1781
45.0	62	1781
45.0	62	1781
44.9	62	1780
44.9	62	1780
44.9	62	1780
44.9	62	1780
44.9	62	1780
44.7	62	1781
44.7	62	1781
44.7	62	1781
44.7	62	1781
44.7	62	1780
44.7	62	1780
44.7	62	1780
44.7	62	1780
44.7	62	1780
45.0	62	1778
45.0	62	1778
45.0	62	1778
45.0	62	1778
44.9	62	1779
44.9	62	1779
44.9	62	1779
44.9	62	1779
44.9	62	1779
44.8	62	1779
44.8	62	1779
44.8	62	1779
44.8	62	1779
44.9	62	1779
44.9	62	1779
44.9	62	1779
44.9	62	1779
44.9	62	1779
44.8	62	1778
44.8	62	1778
44.8	62	1778
44.8	62	1778
44.8	62	1778
44.8	62	1777
44.8	62	1777
44.8	62	1777
44.8	62	1777
44.8	62	1778
44.8	62	1778
44.8	62	1778
44.8	62	1778
44.8	62	1778
44.7	62	1778
44.7	62	1778
44.7	62	1778
44.7	62	1778
44.7	62	1778
44.7	62	1777
44.7	62	1777
44.7	62	1777
44.7	62	1777
44.7	62	1777
44.6	62	1777
44.6	62	1777
44.6	62	1777
44.6	62	1777
44.7	62	1776
44.7	62	1776
44.7	62	1776
44.7	62	1776
44.7	62	1776
44.6	62	1776
44.6	62	1776
44.6	62	1776
44.6	62	1776
44.6	62	1776
44.5	62	1776
44.5	62	1776
44.5	62	1776
44.5	62	1776
44.4	62	1776
44.4	62	1776
44.4	62	1776
44.4	62	1776
44.6	62	1775
44.6	62	1775
44.6	62	1775
44.6	62	1775
44.6	62	1775
44.5	62	1775
44.5	62	1775
44.5	62	1775
44.5	62	1775
44.5	62	1775
44.4	62	1776
44.4	62	1776
44.4	62	1776
44.4	62	1776
44.3	62	1775
44.3	62	1775
44.3	62	1775
44.3	62	1775
44.3	62	1775
44.4	62	1775
44.4	62	1775
44.4	62	1775
44.4	62	1775
44.3	62	1774
44.3	62	1774
44.3	62	1774
44.3	62	1774
44.3	62	1775
44.3	62	1775
44.3	62	1775
44.3	62	1775
44.3	62	1775
44.4	62	1774
44.4	62	1774
44.4	62	1774
44.4	62	1774
44.2	62	1774
44.2	62	1774
44.2	62	1774
44.2	62	1774
44.2	62	1774
44.3	62	1774
44.3	62	1774
44.3	62	1774
44.3	62	1774
44.4	62	1774
44.4	62	1774
44.4	62	1774
44.4	62	1774
44.4	62	1774
44.2	62	1774
44.2	62	1774
44.2	62	1774
44.2	62	1774
44.3	62	1773
44.3	62	1773
44.3	62	1773
44.3	62	1773
44.3	62	1773
44.1	62	1773
44.1	62	1773
44.1	62	1773
44.1	62	1773
44.4	62	1772
44.4	62	1772
44.4	62	1772
44.4	62	1772
44.4	62	1772
44.2	62	1772
44.2	62	1772
44.2	62	1772
44.2	62	1772
44.2	62	1772
44.1	62	1773
44.1	62	1773
44.1	62	1773
44.1	62	1773
44.1	62	1773
44.2	62	1771
44.2	62	1771
44.2	62	1771
44.2	62	1771
44.1	62	1772
44.1	62	1772
44.1	62	1772
44.1	62	1772
44.1	62	1772
44.2	62	1771
44.2	62	1771
44.2	62	1771
44.2	62	1771
44.3	62	1771
44.3	62	1771
44.3	62	1771
44.3	62	1771
44.3	62	1771
44.0	62	1770
44.0	62	1770
44.0	62	1770
44.0	62	1770
44.0	62	1770
44.0	62	1770
44.0	62	1770
44.0	62	1770
44.0	62	1770
44.0	62	1770
44.1	62	1769
44.1	62	1769
44.1	62	1769
44.1	62	1769
43.8	62	1770
43.8	62	1770
43.8	62	1770
43.8	62	1770
43.8	62	1770
43.8	62	1770
43.8	62	1770
43.8	62	1770
