Time(s),CHAN1(V),CHAN2(V)
0.017026,-0.408510,0.774120
0.017029,-0.408510,0.794221
0.017032,-0.408510,0.814321
0.017035,-0.388410,0.834422
0.017038,-0.388410,0.854522
0.017042,-0.388410,0.854522
0.017045,-0.388410,0.874623
0.017048,-0.388410,0.894724
0.017051,-0.388410,0.894724
0.017054,-0.408510,0.894724
0.017058,-0.388410,0.894724
0.017061,-0.388410,0.874623
0.017064,-0.388410,0.874623
0.017067,-0.388410,0.854522
0.017070,-0.388410,0.814321
0.017074,-0.388410,0.794221
0.017077,-0.388410,0.774120
0.017080,-0.388410,0.754020
0.017083,-0.388410,0.713819
0.017086,-0.388410,0.693719
0.017090,-0.388410,0.673618
0.017093,-0.368309,0.613316
0.017096,-0.368309,0.593216
0.017099,-0.388410,0.553015
0.017102,-0.368309,0.512814
0.017106,-0.368309,0.492713
0.017109,-0.368309,0.452513
0.017112,-0.368309,0.432412
0.017115,-0.368309,0.392211
0.017118,-0.368309,0.352010
0.017122,-0.368309,0.352010
0.017125,-0.368309,0.311809
0.017128,-0.368309,0.311809
0.017131,-0.368309,0.271608
0.017134,-0.368309,0.251507
0.017138,-0.368309,0.231407
0.017141,-0.368309,0.191206
0.017144,-0.368309,0.191206
0.017147,-0.368309,0.171106
0.017150,-0.368309,0.130904
0.017154,-0.368309,0.151005
0.017157,-0.368309,0.130904
0.017160,-0.368309,0.110804
0.017163,-0.348209,0.090704
0.017166,-0.348209,0.090704
0.017170,-0.368309,0.070603
0.017173,-0.368309,0.050502
0.017176,-0.348209,0.030402
0.017179,-0.348209,0.050502
0.017182,-0.348209,0.030402
0.017186,-0.348209,0.030402
0.017189,-0.368309,0.010301
0.017192,-0.348209,0.010301
0.017195,-0.348209,-0.009799
0.017198,-0.348209,-0.009799
0.017202,-0.368309,-0.009799
0.017205,-0.348209,-0.029900
0.017208,-0.348209,-0.009799
0.017211,-0.348209,-0.029900
0.017214,-0.348209,-0.029900
0.017218,-0.348209,-0.050000
0.017221,-0.348209,-0.070101
0.017224,-0.348209,-0.050000
0.017227,-0.348209,-0.070101
0.017230,-0.348209,-0.070101
0.017234,-0.348209,-0.070101
0.017237,-0.348209,-0.070101
0.017240,-0.348209,-0.070101
0.017243,-0.328108,-0.090201
0.017246,-0.328108,-0.090201
0.017250,-0.348209,-0.090201
0.017253,-0.348209,-0.090201
0.017256,-0.348209,-0.090201
0.017259,-0.328108,-0.090201
0.017262,-0.328108,-0.110301
0.017266,-0.328108,-0.090201
0.017269,-0.328108,-0.110301
0.017272,-0.328108,-0.110301
0.017275,-0.328108,-0.110301
0.017278,-0.328108,-0.110301
0.017282,-0.348209,-0.110301
0.017285,-0.328108,-0.090201
0.017288,-0.328108,-0.090201
0.017291,-0.328108,-0.090201
0.017294,-0.328108,-0.110301
0.017298,-0.308007,-0.090201
0.017301,-0.328108,-0.110301
0.017304,-0.328108,-0.110301
0.017307,-0.328108,-0.090201
0.017310,-0.308007,-0.090201
0.017314,-0.328108,-0.090201
0.017317,-0.308007,-0.110301
0.017320,-0.328108,-0.110301
0.017323,-0.328108,-0.110301
0.017326,-0.308007,-0.090201
0.017330,-0.328108,-0.090201
0.017333,-0.308007,-0.090201
0.017336,-0.328108,-0.090201
0.017339,-0.328108,-0.090201
0.017342,-0.308007,-0.090201
0.017346,-0.308007,-0.090201
0.017349,-0.328108,-0.090201
0.017352,-0.308007,-0.090201
0.017355,-0.308007,-0.090201
0.017358,-0.308007,-0.110301
0.017362,-0.308007,-0.110301
0.017365,-0.287907,-0.110301
0.017368,-0.308007,-0.110301
0.017371,-0.308007,-0.130402
0.017374,-0.308007,-0.130402
0.017378,-0.308007,-0.130402
0.017381,-0.308007,-0.130402
0.017384,-0.308007,-0.130402
0.017387,-0.308007,-0.130402
0.017390,-0.308007,-0.130402
0.017394,-0.308007,-0.130402
0.017397,-0.287907,-0.130402
0.017400,-0.287907,-0.130402
0.017403,-0.287907,-0.110301
0.017406,-0.287907,-0.130402
0.017410,-0.287907,-0.130402
0.017413,-0.287907,-0.110301
0.017416,-0.287907,-0.110301
0.017419,-0.287907,-0.130402
0.017422,-0.287907,-0.130402
0.017426,-0.287907,-0.130402
0.017429,-0.287907,-0.150502
0.017432,-0.267807,-0.130402
0.017435,-0.287907,-0.130402
0.017438,-0.287907,-0.150502
0.017442,-0.287907,-0.150502
0.017445,-0.287907,-0.130402
0.017448,-0.287907,-0.130402
0.017451,-0.287907,-0.130402
0.017454,-0.287907,-0.130402
0.017458,-0.287907,-0.130402
0.017461,-0.287907,-0.130402
0.017464,-0.267807,-0.130402
0.017467,-0.267807,-0.130402
0.017470,-0.267807,-0.130402
0.017474,-0.267807,-0.130402
0.017477,-0.267807,-0.130402
0.017480,-0.287907,-0.130402
0.017483,-0.267807,-0.130402
0.017486,-0.267807,-0.110301
0.017490,-0.267807,-0.130402
0.017493,-0.267807,-0.130402
0.017496,-0.267807,-0.130402
0.017499,-0.267807,-0.130402
0.017502,-0.267807,-0.110301
0.017506,-0.267807,-0.130402
0.017509,-0.267807,-0.110301
0.017512,-0.267807,-0.130402
0.017515,-0.247706,-0.130402
0.017518,-0.267807,-0.130402
0.017522,-0.247706,-0.130402
0.017525,-0.247706,-0.130402
0.017528,-0.247706,-0.130402
0.017531,-0.267807,-0.150502
0.017534,-0.267807,-0.110301
0.017538,-0.267807,-0.130402
0.017541,-0.247706,-0.130402
0.017544,-0.247706,-0.130402
0.017547,-0.247706,-0.150502
0.017550,-0.247706,-0.130402
0.017554,-0.247706,-0.150502
0.017557,-0.247706,-0.150502
0.017560,-0.267807,-0.150502
0.017563,-0.247706,-0.150502
0.017566,-0.247706,-0.170603
0.017570,-0.247706,-0.150502
0.017573,-0.267807,-0.150502
0.017576,-0.247706,-0.150502
0.017579,-0.247706,-0.150502
0.017582,-0.227606,-0.130402
0.017586,-0.247706,-0.150502
0.017589,-0.247706,-0.130402
0.017592,-0.227606,-0.130402
0.017595,-0.247706,-0.150502
0.017598,-0.227606,-0.150502
0.017602,-0.227606,-0.130402
0.017605,-0.247706,-0.130402
0.017608,-0.247706,-0.130402
0.017611,-0.227606,-0.110301
0.017614,-0.247706,-0.150502
0.017618,-0.247706,-0.130402
0.017621,-0.227606,-0.130402
0.017624,-0.227606,-0.150502
0.017627,-0.247706,-0.150502
0.017630,-0.227606,-0.150502
0.017634,-0.227606,-0.150502
0.017637,-0.227606,-0.150502
0.017640,-0.227606,-0.150502
0.017643,-0.227606,-0.130402
0.017646,-0.227606,-0.130402
0.017650,-0.227606,-0.130402
0.017653,-0.227606,-0.130402
0.017656,-0.207505,-0.130402
0.017659,-0.207505,-0.150502
0.017662,-0.227606,-0.150502
0.017666,-0.207505,-0.130402
0.017669,-0.227606,-0.130402
0.017672,-0.227606,-0.130402
0.017675,-0.207505,-0.130402
0.017678,-0.227606,-0.110301
0.017682,-0.227606,-0.110301
0.017685,-0.207505,-0.130402
0.017688,-0.207505,-0.110301
0.017691,-0.207505,-0.130402
0.017694,-0.227606,-0.130402
0.017698,-0.227606,-0.130402
0.017701,-0.207505,-0.130402
0.017704,-0.207505,-0.130402
0.017707,-0.227606,-0.130402
0.017710,-0.207505,-0.110301
0.017714,-0.207505,-0.110301
0.017717,-0.207505,-0.130402
0.017720,-0.207505,-0.130402
0.017723,-0.207505,-0.110301
0.017726,-0.207505,-0.110301
0.017730,-0.207505,-0.110301
0.017733,-0.207505,-0.110301
0.017736,-0.207505,-0.090201
0.017739,-0.207505,-0.090201
0.017742,-0.207505,-0.110301
0.017746,-0.207505,-0.090201
0.017749,-0.207505,-0.090201
0.017752,-0.187405,-0.090201
0.017755,-0.207505,-0.090201
0.017758,-0.207505,-0.110301
0.017762,-0.207505,-0.090201
0.017765,-0.207505,-0.090201
0.017768,-0.207505,-0.110301
0.017771,-0.187405,-0.110301
0.017774,-0.207505,-0.110301
0.017778,-0.207505,-0.110301
0.017781,-0.207505,-0.130402
0.017784,-0.207505,-0.110301
0.017787,-0.187405,-0.110301
0.017790,-0.187405,-0.110301
0.017794,-0.187405,-0.130402
0.017797,-0.207505,-0.130402
0.017800,-0.207505,-0.110301
0.017803,-0.167304,-0.110301
0.017806,-0.187405,-0.110301
0.017810,-0.187405,-0.110301
0.017813,-0.167304,-0.110301
0.017816,-0.187405,-0.110301
0.017819,-0.187405,-0.110301
0.017822,-0.167304,-0.110301
0.017826,-0.167304,-0.110301
0.017829,-0.187405,-0.110301
0.017832,-0.187405,-0.110301
0.017835,-0.187405,-0.110301
0.017838,-0.167304,-0.130402
0.017842,-0.167304,-0.110301
0.017845,-0.167304,-0.130402
0.017848,-0.167304,-0.110301
0.017851,-0.167304,-0.110301
0.017854,-0.167304,-0.110301
0.017858,-0.167304,-0.130402
0.017861,-0.167304,-0.110301
0.017864,-0.167304,-0.110301
0.017867,-0.187405,-0.110301
0.017870,-0.167304,-0.110301
0.017874,-0.167304,-0.130402
0.017877,-0.167304,-0.110301
0.017880,-0.167304,-0.110301
0.017883,-0.167304,-0.110301
0.017886,-0.167304,-0.090201
0.017890,-0.167304,-0.090201
0.017893,-0.167304,-0.110301
0.017896,-0.167304,-0.110301
0.017899,-0.167304,-0.130402
0.017902,-0.167304,-0.110301
0.017906,-0.167304,-0.110301
0.017909,-0.167304,-0.110301
0.017912,-0.167304,-0.110301
0.017915,-0.147204,-0.110301
0.017918,-0.167304,-0.110301
0.017922,-0.147204,-0.110301
0.017925,-0.147204,-0.090201
0.017928,-0.167304,-0.110301
0.017931,-0.167304,-0.090201
0.017934,-0.147204,-0.090201
0.017938,-0.167304,-0.110301
0.017941,-0.147204,-0.110301
0.017944,-0.147204,-0.110301
0.017947,-0.167304,-0.090201
0.017950,-0.147204,-0.090201
0.017954,-0.147204,-0.090201
0.017957,-0.167304,-0.090201
0.017960,-0.167304,-0.090201
0.017963,-0.147204,-0.090201
0.017966,-0.147204,-0.090201
0.017970,-0.147204,-0.090201
0.017973,-0.147204,-0.110301
0.017976,-0.127103,-0.090201
0.017979,-0.147204,-0.110301
0.017982,-0.127103,-0.090201
0.017986,-0.147204,-0.090201
0.017989,-0.127103,-0.110301
0.017992,-0.147204,-0.090201
0.017995,-0.127103,-0.090201
0.017998,-0.147204,-0.110301
0.018002,-0.147204,-0.090201
0.018005,-0.127103,-0.110301
0.018008,-0.127103,-0.110301
0.018011,-0.147204,-0.110301
0.018014,-0.147204,-0.110301
0.018018,-0.127103,-0.090201
0.018021,-0.127103,-0.110301
0.018024,-0.127103,-0.090201
0.018027,-0.127103,-0.090201
0.018030,-0.127103,-0.110301
0.018034,-0.127103,-0.090201
0.018037,-0.127103,-0.090201
0.018040,-0.127103,-0.090201
0.018043,-0.127103,-0.070101
0.018046,-0.127103,-0.090201
0.018050,-0.107003,-0.090201
0.018053,-0.127103,-0.090201
0.018056,-0.127103,-0.090201
0.018059,-0.127103,-0.070101
0.018062,-0.127103,-0.070101
0.018066,-0.127103,-0.110301
0.018069,-0.127103,-0.090201
0.018072,-0.127103,-0.090201
0.018075,-0.107003,-0.070101
0.018078,-0.127103,-0.070101
0.018082,-0.127103,-0.070101
0.018085,-0.107003,-0.070101
0.018088,-0.127103,-0.070101
0.018091,-0.107003,-0.070101
0.018094,-0.107003,-0.070101
0.018098,-0.107003,-0.070101
0.018101,-0.107003,-0.070101
0.018104,-0.127103,-0.070101
0.018107,-0.107003,-0.070101
0.018110,-0.127103,-0.090201
0.018114,-0.107003,-0.070101
0.018117,-0.107003,-0.070101
0.018120,-0.107003,-0.070101
0.018123,-0.107003,-0.090201
0.018126,-0.107003,-0.090201
0.018130,-0.107003,-0.090201
0.018133,-0.107003,-0.090201
0.018136,-0.086902,-0.090201
0.018139,-0.107003,-0.090201
0.018142,-0.107003,-0.090201
0.018146,-0.107003,-0.090201
0.018149,-0.107003,-0.090201
0.018152,-0.107003,-0.070101
0.018155,-0.107003,-0.070101
0.018158,-0.107003,-0.070101
0.018162,-0.107003,-0.070101
0.018165,-0.107003,-0.070101
0.018168,-0.107003,-0.070101
0.018171,-0.107003,-0.070101
0.018174,-0.086902,-0.070101
0.018178,-0.086902,-0.070101
0.018181,-0.086902,-0.090201
0.018184,-0.086902,-0.070101
0.018187,-0.086902,-0.090201
0.018190,-0.086902,-0.070101
0.018194,-0.086902,-0.070101
0.018197,-0.086902,-0.070101
0.018200,-0.066801,-0.070101
0.018203,-0.107003,-0.070101
0.018206,-0.086902,-0.090201
0.018210,-0.086902,-0.070101
0.018213,-0.086902,-0.070101
0.018216,-0.086902,-0.070101
0.018219,-0.086902,-0.070101
0.018222,-0.086902,-0.090201
0.018226,-0.066801,-0.070101
0.018229,-0.066801,-0.090201
0.018232,-0.086902,-0.070101
0.018235,-0.086902,-0.070101
0.018238,-0.066801,-0.070101
0.018242,-0.066801,-0.070101
0.018245,-0.086902,-0.070101
0.018248,-0.066801,-0.090201
0.018251,-0.066801,-0.070101
0.018254,-0.066801,-0.090201
0.018258,-0.066801,-0.070101
0.018261,-0.066801,-0.070101
0.018264,-0.066801,-0.070101
0.018267,-0.066801,-0.070101
0.018270,-0.066801,-0.070101
0.018274,-0.086902,-0.070101
0.018277,-0.066801,-0.090201
0.018280,-0.066801,-0.090201
0.018283,-0.066801,-0.090201
0.018286,-0.066801,-0.090201
0.018290,-0.066801,-0.070101
0.018293,-0.066801,-0.090201
0.018296,-0.066801,-0.070101
0.018299,-0.066801,-0.070101
0.018302,-0.066801,-0.070101
0.018306,-0.066801,-0.050000
0.018309,-0.066801,-0.070101
0.018312,-0.046701,-0.070101
0.018315,-0.066801,-0.070101
0.018318,-0.026600,-0.070101
0.018322,-0.066801,-0.070101
0.018325,-0.046701,-0.070101
0.018328,-0.066801,-0.070101
0.018331,-0.046701,-0.070101
0.018334,-0.066801,-0.070101
0.018338,-0.046701,-0.070101
0.018341,-0.066801,-0.090201
0.018344,-0.046701,-0.090201
0.018347,-0.046701,-0.090201
0.018350,-0.066801,-0.090201
0.018354,-0.046701,-0.070101
0.018357,-0.046701,-0.050000
0.018360,-0.046701,-0.070101
0.018363,-0.046701,-0.070101
0.018366,-0.046701,-0.070101
0.018370,-0.026600,-0.090201
0.018373,-0.046701,-0.070101
0.018376,-0.026600,-0.070101
0.018379,-0.026600,-0.090201
0.018382,-0.046701,-0.070101
0.018386,-0.046701,-0.090201
0.018389,-0.046701,-0.090201
0.018392,-0.046701,-0.090201
0.018395,-0.026600,-0.090201
0.018398,-0.046701,-0.090201
0.018402,-0.026600,-0.090201
0.018405,-0.026600,-0.070101
0.018408,-0.046701,-0.070101
0.018411,-0.026600,-0.070101
0.018414,-0.026600,-0.090201
0.018418,-0.046701,-0.070101
0.018421,-0.046701,-0.070101
0.018424,-0.026600,-0.070101
0.018427,-0.026600,-0.050000
0.018430,-0.026600,-0.050000
0.018434,-0.026600,-0.050000
0.018437,-0.026600,-0.050000
0.018440,-0.026600,-0.050000
0.018443,-0.006500,-0.029900
0.018446,-0.026600,-0.029900
0.018450,-0.026600,-0.029900
0.018453,-0.026600,-0.029900
0.018456,-0.026600,-0.050000
0.018459,-0.026600,-0.050000
0.018462,-0.026600,-0.050000
0.018466,-0.026600,-0.050000
0.018469,-0.026600,-0.029900
0.018472,-0.026600,-0.029900
0.018475,-0.026600,-0.029900
0.018478,-0.026600,-0.029900
0.018482,-0.006500,-0.029900
0.018485,-0.026600,-0.029900
0.018488,-0.006500,-0.029900
0.018491,-0.006500,-0.050000
0.018494,-0.006500,-0.029900
0.018498,-0.006500,-0.050000
0.018501,-0.006500,-0.029900
0.018504,-0.006500,-0.029900
0.018507,-0.006500,-0.050000
0.018510,-0.026600,-0.029900
0.018514,-0.026600,-0.050000
0.018517,-0.026600,-0.050000
0.018520,-0.006500,-0.050000
0.018523,-0.006500,-0.050000
0.018526,-0.006500,-0.070101
0.018530,-0.026600,-0.029900
0.018533,-0.006500,-0.050000
0.018536,-0.006500,-0.029900
0.018539,-0.006500,-0.029900
0.018542,-0.006500,-0.050000
0.018546,-0.006500,-0.029900
0.018549,-0.006500,-0.029900
0.018552,0.013601,-0.029900
0.018555,-0.006500,-0.050000
0.018558,-0.006500,-0.029900
0.018562,-0.006500,-0.029900
0.018565,-0.006500,-0.050000
0.018568,-0.006500,-0.050000
0.018571,0.013601,-0.029900
0.018574,-0.006500,-0.029900
0.018578,-0.006500,-0.029900
0.018581,0.013601,-0.029900
0.018584,0.013601,-0.029900
0.018587,0.013601,-0.029900
0.018590,0.013601,-0.029900
0.018594,0.013601,-0.050000
0.018597,0.013601,-0.029900
0.018600,0.013601,-0.029900
0.018603,0.033701,-0.029900
0.018606,0.013601,-0.029900
0.018610,0.013601,-0.029900
0.018613,0.013601,-0.029900
0.018616,0.033701,-0.009799
0.018619,0.013601,-0.029900
0.018622,0.013601,-0.029900
0.018626,0.013601,-0.029900
0.018629,0.013601,-0.029900
0.018632,0.013601,-0.009799
0.018635,0.013601,-0.029900
0.018638,0.013601,-0.050000
0.018642,0.033701,-0.029900
0.018645,0.033701,-0.029900
0.018648,0.033701,-0.029900
0.018651,0.033701,-0.029900
0.018654,0.033701,-0.050000
0.018658,0.033701,-0.050000
0.018661,0.033701,-0.050000
0.018664,0.033701,-0.050000
0.018667,0.033701,-0.050000
0.018670,0.033701,-0.050000
0.018674,0.033701,-0.050000
0.018677,0.033701,-0.070101
0.018680,0.033701,-0.050000
0.018683,0.033701,-0.050000
0.018686,0.033701,-0.050000
0.018690,0.033701,-0.050000
0.018693,0.033701,-0.050000
0.018696,0.033701,-0.050000
0.018699,0.033701,-0.050000
0.018702,0.033701,-0.050000
0.018706,0.033701,-0.050000
0.018709,0.033701,-0.029900
0.018712,0.033701,-0.050000
0.018715,0.033701,-0.029900
0.018718,0.033701,-0.050000
0.018722,0.033701,-0.050000
0.018725,0.053802,-0.050000
0.018728,0.033701,-0.050000
0.018731,0.033701,-0.050000
0.018734,0.033701,-0.050000
0.018738,0.053802,-0.050000
0.018741,0.053802,-0.050000
0.018744,0.053802,-0.050000
0.018747,0.033701,-0.050000
0.018750,0.053802,-0.029900
0.018754,0.053802,-0.029900
0.018757,0.053802,-0.029900
0.018760,0.053802,-0.029900
0.018763,0.053802,-0.029900
0.018766,0.053802,-0.029900
0.018770,0.053802,-0.029900
0.018773,0.053802,-0.029900
0.018776,0.053802,-0.029900
0.018779,0.053802,-0.029900
0.018782,0.053802,-0.050000
0.018786,0.053802,-0.050000
0.018789,0.053802,-0.029900
0.018792,0.053802,-0.029900
0.018795,0.053802,-0.029900
0.018798,0.073902,-0.050000
0.018802,0.073902,-0.029900
0.018805,0.053802,-0.050000
0.018808,0.053802,-0.029900
0.018811,0.053802,-0.029900
0.018814,0.053802,-0.050000
0.018818,0.073902,-0.029900
0.018821,0.073902,-0.029900
0.018824,0.053802,-0.050000
0.018827,0.053802,-0.050000
0.018830,0.073902,-0.050000
0.018834,0.073902,-0.050000
0.018837,0.073902,-0.050000
0.018840,0.073902,-0.050000
0.018843,0.073902,-0.070101
0.018846,0.073902,-0.070101
0.018850,0.073902,-0.070101
0.018853,0.073902,-0.070101
0.018856,0.073902,-0.070101
0.018859,0.073902,-0.070101
0.018862,0.073902,-0.070101
0.018866,0.073902,-0.070101
0.018869,0.073902,-0.070101
0.018872,0.073902,-0.050000
0.018875,0.094002,-0.070101
0.018878,0.073902,-0.070101
0.018882,0.094002,-0.050000
0.018885,0.094002,-0.050000
0.018888,0.073902,-0.070101
0.018891,0.073902,-0.070101
0.018894,0.073902,-0.050000
0.018898,0.094002,-0.050000
0.018901,0.094002,-0.050000
0.018904,0.094002,-0.050000
0.018907,0.073902,-0.029900
0.018910,0.094002,-0.029900
0.018914,0.094002,-0.050000
0.018917,0.094002,-0.029900
0.018920,0.094002,-0.029900
0.018923,0.094002,-0.009799
0.018926,0.094002,-0.009799
0.018930,0.094002,-0.009799
0.018933,0.073902,-0.009799
0.018936,0.094002,-0.009799
0.018939,0.094002,-0.009799
0.018942,0.094002,-0.009799
0.018946,0.114103,-0.009799
0.018949,0.094002,-0.009799
0.018952,0.094002,-0.009799
0.018955,0.094002,-0.029900
0.018958,0.114103,-0.029900
0.018962,0.114103,-0.029900
0.018965,0.114103,-0.029900
0.018968,0.114103,-0.050000
0.018971,0.114103,-0.029900
0.018974,0.114103,-0.029900
0.018978,0.114103,-0.050000
0.018981,0.094002,-0.029900
0.018984,0.114103,-0.050000
0.018987,0.114103,-0.050000
0.018990,0.114103,-0.050000
0.018994,0.114103,-0.029900
0.018997,0.114103,-0.029900
0.019000,0.114103,-0.029900
0.019003,0.114103,-0.029900
0.019006,0.114103,-0.050000
0.019010,0.114103,-0.029900
0.019013,0.114103,-0.050000
0.019016,0.114103,-0.029900
0.019019,0.114103,-0.029900
0.019022,0.114103,-0.029900
0.019026,0.114103,-0.029900
0.019029,0.134204,-0.029900
0.019032,0.134204,-0.029900
0.019035,0.134204,-0.029900
0.019038,0.134204,-0.009799
0.019042,0.114103,-0.029900
0.019045,0.134204,-0.009799
0.019048,0.134204,-0.029900
0.019051,0.134204,-0.029900
0.019054,0.134204,-0.029900
0.019058,0.134204,-0.029900
0.019061,0.134204,-0.029900
0.019064,0.134204,-0.029900
0.019067,0.134204,-0.029900
0.019070,0.134204,-0.029900
0.019074,0.134204,-0.050000
0.019077,0.134204,-0.050000
0.019080,0.134204,-0.050000
0.019083,0.134204,-0.050000
0.019086,0.134204,-0.050000
0.019090,0.134204,-0.050000
0.019093,0.134204,-0.050000
0.019096,0.134204,-0.050000
0.019099,0.134204,-0.050000
0.019102,0.154304,-0.029900
0.019106,0.154304,-0.050000
0.019109,0.134204,-0.050000
0.019112,0.134204,-0.050000
0.019115,0.154304,-0.050000
0.019118,0.134204,-0.029900
0.019122,0.134204,-0.050000
0.019125,0.134204,-0.050000
0.019128,0.134204,-0.050000
0.019131,0.154304,-0.050000
0.019134,0.154304,-0.029900
0.019138,0.134204,-0.029900
0.019141,0.154304,-0.050000
0.019144,0.154304,-0.050000
0.019147,0.154304,-0.050000
0.019150,0.174404,-0.050000
0.019154,0.154304,-0.050000
0.019157,0.154304,-0.050000
0.019160,0.174404,-0.050000
0.019163,0.154304,-0.070101
0.019166,0.154304,-0.070101
0.019170,0.154304,-0.070101
0.019173,0.174404,-0.050000
0.019176,0.154304,-0.050000
0.019179,0.154304,-0.050000
0.019182,0.174404,-0.050000
0.019186,0.174404,-0.050000
0.019189,0.174404,-0.070101
0.019192,0.174404,-0.029900
0.019195,0.174404,-0.050000
0.019198,0.154304,-0.029900
0.019202,0.154304,-0.050000
0.019205,0.174404,-0.050000
0.019208,0.174404,-0.050000
0.019211,0.154304,-0.050000
0.019214,0.174404,-0.050000
0.019218,0.154304,-0.050000
0.019221,0.174404,-0.029900
0.019224,0.174404,-0.050000
0.019227,0.174404,-0.050000
0.019230,0.174404,-0.050000
0.019234,0.174404,-0.050000
0.019237,0.174404,-0.050000
0.019240,0.174404,-0.050000
0.019243,0.174404,-0.050000
0.019246,0.174404,-0.070101
0.019250,0.174404,-0.050000
0.019253,0.174404,-0.050000
0.019256,0.174404,-0.050000
0.019259,0.194505,-0.050000
0.019262,0.194505,-0.050000
0.019266,0.174404,-0.050000
0.019269,0.194505,-0.050000
0.019272,0.174404,-0.050000
0.019275,0.174404,-0.050000
0.019278,0.174404,-0.050000
0.019282,0.194505,-0.050000
0.019285,0.214606,-0.050000
0.019288,0.194505,-0.070101
0.019291,0.194505,-0.050000
0.019294,0.194505,-0.050000
0.019298,0.194505,-0.050000
0.019301,0.194505,-0.070101
0.019304,0.194505,-0.050000
0.019307,0.214606,-0.070101
0.019310,0.194505,-0.050000
0.019314,0.194505,-0.070101
0.019317,0.194505,-0.070101
0.019320,0.194505,-0.050000
0.019323,0.194505,-0.050000
0.019326,0.194505,-0.050000
0.019330,0.194505,-0.070101
0.019333,0.214606,-0.050000
0.019336,0.194505,-0.070101
0.019339,0.194505,-0.070101
0.019342,0.194505,-0.070101
0.019346,0.214606,-0.070101
0.019349,0.214606,-0.070101
0.019352,0.214606,-0.070101
0.019355,0.214606,-0.070101
0.019358,0.214606,-0.070101
0.019362,0.214606,-0.070101
0.019365,0.214606,-0.070101
0.019368,0.214606,-0.070101
0.019371,0.214606,-0.070101
0.019374,0.214606,-0.070101
0.019378,0.214606,-0.070101
0.019381,0.214606,-0.090201
0.019384,0.214606,-0.090201
0.019387,0.214606,-0.070101
0.019390,0.234706,-0.070101
0.019394,0.234706,-0.070101
0.019397,0.214606,-0.070101
0.019400,0.214606,-0.070101
0.019403,0.214606,-0.070101
0.019406,0.234706,-0.050000
0.019410,0.214606,-0.070101
0.019413,0.234706,-0.070101
0.019416,0.214606,-0.070101
0.019419,0.234706,-0.070101
0.019422,0.234706,-0.050000
0.019426,0.234706,-0.050000
0.019429,0.234706,-0.050000
0.019432,0.214606,-0.070101
0.019435,0.234706,-0.050000
0.019438,0.214606,-0.050000
0.019442,0.234706,-0.050000
0.019445,0.234706,-0.070101
0.019448,0.234706,-0.070101
0.019451,0.234706,-0.070101
0.019454,0.234706,-0.050000
0.019458,0.234706,-0.050000
0.019461,0.234706,-0.070101
0.019464,0.234706,-0.070101
0.019467,0.234706,-0.050000
0.019470,0.234706,-0.050000
0.019474,0.254806,-0.050000
0.019477,0.254806,-0.070101
0.019480,0.254806,-0.050000
0.019483,0.234706,-0.050000
0.019486,0.234706,-0.050000
0.019490,0.254806,-0.050000
0.019493,0.234706,-0.050000
0.019496,0.254806,-0.050000
0.019499,0.234706,-0.050000
0.019502,0.254806,-0.050000
0.019506,0.254806,-0.070101
0.019509,0.234706,-0.050000
0.019512,0.234706,-0.050000
0.019515,0.254806,-0.050000
0.019518,0.254806,-0.050000
0.019522,0.254806,-0.029900
0.019525,0.234706,-0.050000
0.019528,0.254806,-0.050000
0.019531,0.254806,-0.050000
0.019534,0.254806,-0.050000
0.019538,0.254806,-0.050000
0.019541,0.274907,-0.050000
0.019544,0.254806,-0.050000
0.019547,0.274907,-0.050000
0.019550,0.274907,-0.050000
0.019554,0.274907,-0.050000
0.019557,0.254806,-0.050000
0.019560,0.254806,-0.050000
0.019563,0.254806,-0.050000
0.019566,0.254806,-0.050000
0.019570,0.254806,-0.050000
0.019573,0.274907,-0.050000
0.019576,0.254806,-0.050000
0.019579,0.274907,-0.029900
0.019582,0.254806,-0.029900
0.019586,0.274907,-0.029900
0.019589,0.274907,-0.029900
0.019592,0.254806,-0.009799
0.019595,0.274907,-0.029900
0.019598,0.274907,-0.029900
0.019602,0.274907,-0.009799
0.019605,0.274907,-0.009799
0.019608,0.274907,-0.029900
0.019611,0.274907,-0.009799
0.019614,0.274907,-0.009799
0.019618,0.274907,-0.009799
0.019621,0.274907,-0.009799
0.019624,0.274907,-0.009799
0.019627,0.274907,-0.009799
0.019630,0.274907,-0.009799
0.019634,0.274907,0.010301
0.019637,0.295007,-0.009799
0.019640,0.274907,0.010301
0.019643,0.295007,-0.009799
0.019646,0.295007,0.010301
0.019650,0.295007,0.010301
0.019653,0.295007,-0.009799
0.019656,0.274907,-0.009799
0.019659,0.295007,-0.009799
0.019662,0.295007,0.010301
0.019666,0.295007,0.010301
0.019669,0.295007,0.030402
0.019672,0.295007,0.010301
0.019675,0.295007,0.010301
0.019678,0.295007,0.030402
0.019682,0.274907,0.010301
0.019685,0.295007,0.010301
0.019688,0.295007,0.010301
0.019691,0.295007,0.010301
0.019694,0.295007,0.010301
0.019698,0.295007,0.010301
0.019701,0.295007,0.030402
0.019704,0.295007,0.010301
0.019707,0.315108,0.010301
0.019710,0.295007,0.030402
0.019714,0.295007,0.030402
0.019717,0.295007,0.010301
0.019720,0.315108,0.010301
0.019723,0.315108,0.030402
0.019726,0.315108,0.010301
0.019730,0.295007,0.030402
0.019733,0.295007,0.030402
0.019736,0.295007,0.030402
