Time(s),CHAN1(V),CHAN2(V)
-0.001963,0.033701,-0.009799
-0.001960,0.033701,0.010301
-0.001957,0.033701,-0.009799
-0.001954,0.033701,-0.029900
-0.001950,0.033701,-0.029900
-0.001947,0.053802,-0.009799
-0.001944,0.053802,-0.009799
-0.001941,0.033701,-0.029900
-0.001938,0.033701,-0.009799
-0.001934,0.053802,-0.009799
-0.001931,0.053802,-0.009799
-0.001928,0.033701,-0.009799
-0.001925,0.053802,-0.009799
-0.001922,0.033701,-0.009799
-0.001918,0.033701,-0.009799
-0.001915,0.053802,-0.009799
-0.001912,0.033701,-0.009799
-0.001909,0.053802,-0.009799
-0.001906,0.053802,-0.029900
-0.001902,0.033701,-0.009799
-0.001899,0.053802,-0.029900
-0.001896,0.033701,-0.029900
-0.001893,0.053802,-0.029900
-0.001890,0.053802,-0.009799
-0.001886,0.053802,-0.009799
-0.001883,0.053802,-0.009799
-0.001880,0.053802,-0.009799
-0.001877,0.053802,0.010301
-0.001874,0.053802,0.010301
-0.001870,0.053802,-0.009799
-0.001867,0.053802,-0.009799
-0.001864,0.053802,-0.009799
-0.001861,0.053802,-0.009799
-0.001858,0.053802,-0.009799
-0.001854,0.073902,-0.009799
-0.001851,0.053802,-0.009799
-0.001848,0.053802,-0.009799
-0.001845,0.053802,-0.009799
-0.001842,0.053802,-0.009799
-0.001838,0.053802,-0.009799
-0.001835,0.073902,-0.009799
-0.001832,0.053802,-0.009799
-0.001829,0.053802,-0.009799
-0.001826,0.053802,-0.009799
-0.001822,0.073902,0.010301
-0.001819,0.073902,0.010301
-0.001816,0.073902,-0.009799
-0.001813,0.053802,-0.009799
-0.001810,0.053802,0.010301
-0.001806,0.053802,0.010301
-0.001803,0.073902,0.010301
-0.001800,0.053802,0.010301
-0.001797,0.073902,-0.009799
-0.001794,0.073902,-0.009799
-0.001790,0.073902,0.030402
-0.001787,0.073902,0.010301
-0.001784,0.073902,0.010301
-0.001781,0.073902,0.010301
-0.001778,0.073902,0.010301
-0.001774,0.073902,0.010301
-0.001771,0.073902,0.010301
-0.001768,0.073902,-0.009799
-0.001765,0.053802,0.010301
-0.001762,0.073902,0.010301
-0.001758,0.073902,0.010301
-0.001755,0.073902,-0.009799
-0.001752,0.073902,0.010301
-0.001749,0.094002,-0.009799
-0.001746,0.073902,-0.009799
-0.001742,0.073902,0.010301
-0.001739,0.073902,-0.009799
-0.001736,0.073902,0.010301
-0.001733,0.094002,-0.009799
-0.001730,0.094002,-0.009799
-0.001726,0.073902,0.010301
-0.001723,0.073902,-0.009799
-0.001720,0.094002,-0.009799
-0.001717,0.094002,-0.009799
-0.001714,0.073902,-0.009799
-0.001710,0.094002,-0.009799
-0.001707,0.073902,-0.009799
-0.001704,0.094002,-0.009799
-0.001701,0.073902,-0.009799
-0.001698,0.073902,-0.009799
-0.001694,0.073902,-0.009799
-0.001691,0.094002,-0.009799
-0.001688,0.094002,-0.009799
-0.001685,0.094002,0.010301
-0.001682,0.094002,-0.009799
-0.001678,0.073902,-0.009799
-0.001675,0.094002,-0.009799
-0.001672,0.114103,-0.009799
-0.001669,0.094002,-0.009799
-0.001666,0.094002,-0.009799
-0.001662,0.094002,-0.009799
-0.001659,0.094002,-0.029900
-0.001656,0.094002,-0.009799
-0.001653,0.094002,-0.009799
-0.001650,0.094002,-0.009799
-0.001646,0.094002,-0.009799
-0.001643,0.094002,-0.009799
-0.001640,0.094002,-0.009799
-0.001637,0.114103,-0.009799
-0.001634,0.094002,-0.009799
-0.001630,0.114103,-0.009799
-0.001627,0.094002,-0.009799
-0.001624,0.094002,-0.009799
-0.001621,0.094002,-0.009799
-0.001618,0.094002,-0.009799
-0.001614,0.114103,0.010301
-0.001611,0.114103,0.010301
-0.001608,0.114103,0.010301
-0.001605,0.094002,0.010301
-0.001602,0.094002,0.010301
-0.001598,0.114103,0.010301
-0.001595,0.114103,0.010301
-0.001592,0.114103,0.010301
-0.001589,0.114103,-0.009799
-0.001586,0.114103,0.010301
-0.001582,0.114103,0.010301
-0.001579,0.094002,0.010301
-0.001576,0.114103,0.010301
-0.001573,0.114103,0.010301
-0.001570,0.114103,0.010301
-0.001566,0.094002,0.010301
-0.001563,0.114103,-0.009799
-0.001560,0.114103,-0.009799
-0.001557,0.114103,0.010301
-0.001554,0.114103,0.010301
-0.001550,0.114103,-0.009799
-0.001547,0.114103,-0.009799
-0.001544,0.114103,0.010301
-0.001541,0.114103,-0.009799
-0.001538,0.114103,-0.009799
-0.001534,0.114103,0.010301
-0.001531,0.114103,0.010301
-0.001528,0.114103,0.010301
-0.001525,0.134204,-0.009799
-0.001522,0.114103,-0.009799
-0.001518,0.114103,-0.009799
-0.001515,0.114103,-0.009799
-0.001512,0.114103,0.010301
-0.001509,0.114103,-0.009799
-0.001506,0.134204,-0.009799
-0.001502,0.114103,0.010301
-0.001499,0.134204,-0.009799
-0.001496,0.134204,-0.009799
-0.001493,0.134204,-0.009799
-0.001490,0.114103,-0.009799
-0.001486,0.114103,-0.009799
-0.001483,0.134204,-0.009799
-0.001480,0.114103,-0.009799
-0.001477,0.114103,-0.029900
-0.001474,0.134204,-0.009799
-0.001470,0.134204,-0.029900
-0.001467,0.134204,-0.009799
-0.001464,0.114103,-0.009799
-0.001461,0.134204,-0.009799
-0.001458,0.134204,-0.009799
-0.001454,0.134204,0.010301
-0.001451,0.134204,0.010301
-0.001448,0.134204,0.010301
-0.001445,0.134204,-0.009799
-0.001442,0.134204,-0.009799
-0.001438,0.134204,-0.009799
-0.001435,0.134204,-0.009799
-0.001432,0.134204,-0.009799
-0.001429,0.134204,-0.009799
-0.001426,0.134204,-0.009799
-0.001422,0.134204,-0.029900
-0.001419,0.134204,-0.009799
-0.001416,0.134204,-0.009799
-0.001413,0.134204,-0.009799
-0.001410,0.134204,-0.009799
-0.001406,0.134204,-0.009799
-0.001403,0.134204,0.010301
-0.001400,0.134204,0.010301
-0.001397,0.134204,0.010301
-0.001394,0.134204,0.010301
-0.001390,0.154304,0.010301
-0.001387,0.134204,-0.009799
-0.001384,0.154304,-0.009799
-0.001381,0.134204,-0.009799
-0.001378,0.154304,-0.009799
-0.001374,0.134204,-0.009799
-0.001371,0.134204,-0.009799
-0.001368,0.134204,-0.009799
-0.001365,0.154304,-0.009799
-0.001362,0.154304,-0.009799
-0.001358,0.154304,-0.009799
-0.001355,0.134204,-0.009799
-0.001352,0.154304,-0.009799
-0.001349,0.154304,-0.009799
-0.001346,0.154304,-0.009799
-0.001342,0.154304,-0.009799
-0.001339,0.154304,-0.009799
-0.001336,0.154304,-0.009799
-0.001333,0.154304,-0.009799
-0.001330,0.154304,-0.009799
-0.001326,0.154304,-0.009799
-0.001323,0.154304,-0.009799
-0.001320,0.154304,-0.009799
-0.001317,0.154304,-0.029900
-0.001314,0.154304,-0.029900
-0.001310,0.154304,-0.009799
-0.001307,0.154304,-0.009799
-0.001304,0.174404,-0.009799
-0.001301,0.154304,-0.029900
-0.001298,0.154304,-0.009799
-0.001294,0.174404,-0.009799
-0.001291,0.154304,-0.009799
-0.001288,0.174404,-0.009799
-0.001285,0.174404,-0.009799
-0.001282,0.154304,-0.029900
-0.001278,0.154304,-0.029900
-0.001275,0.174404,-0.009799
-0.001272,0.154304,-0.009799
-0.001269,0.154304,-0.029900
-0.001266,0.154304,-0.029900
-0.001262,0.154304,-0.029900
-0.001259,0.174404,-0.029900
-0.001256,0.174404,-0.029900
-0.001253,0.174404,-0.029900
-0.001250,0.174404,-0.029900
-0.001246,0.174404,-0.029900
-0.001243,0.154304,-0.029900
-0.001240,0.174404,-0.029900
-0.001237,0.174404,-0.029900
-0.001234,0.174404,-0.029900
-0.001230,0.174404,-0.029900
-0.001227,0.174404,-0.029900
-0.001224,0.174404,-0.029900
-0.001221,0.174404,-0.050000
-0.001218,0.174404,-0.050000
-0.001214,0.174404,-0.029900
-0.001211,0.174404,-0.029900
-0.001208,0.174404,-0.029900
-0.001205,0.194505,-0.029900
-0.001202,0.174404,-0.029900
-0.001198,0.174404,-0.029900
-0.001195,0.174404,-0.029900
-0.001192,0.194505,-0.029900
-0.001189,0.174404,-0.029900
-0.001186,0.194505,-0.029900
-0.001182,0.174404,-0.029900
-0.001179,0.174404,-0.029900
-0.001176,0.194505,-0.029900
-0.001173,0.174404,-0.029900
-0.001170,0.194505,-0.029900
-0.001166,0.194505,-0.009799
-0.001163,0.174404,-0.009799
-0.001160,0.174404,-0.009799
-0.001157,0.194505,-0.009799
-0.001154,0.194505,-0.009799
-0.001150,0.194505,-0.029900
-0.001147,0.194505,-0.029900
-0.001144,0.194505,-0.009799
-0.001141,0.194505,-0.009799
-0.001138,0.194505,-0.029900
-0.001134,0.194505,-0.009799
-0.001131,0.194505,-0.029900
-0.001128,0.174404,-0.009799
-0.001125,0.194505,-0.029900
-0.001122,0.194505,-0.029900
-0.001118,0.194505,-0.009799
-0.001115,0.194505,-0.029900
-0.001112,0.194505,-0.029900
-0.001109,0.194505,-0.029900
-0.001106,0.194505,-0.029900
-0.001102,0.194505,-0.029900
-0.001099,0.194505,-0.029900
-0.001096,0.194505,-0.029900
-0.001093,0.194505,-0.029900
-0.001090,0.174404,-0.029900
-0.001086,0.194505,-0.029900
-0.001083,0.194505,-0.029900
-0.001080,0.214606,-0.029900
-0.001077,0.194505,-0.050000
-0.001074,0.194505,-0.029900
-0.001070,0.194505,-0.029900
-0.001067,0.214606,-0.050000
-0.001064,0.194505,-0.029900
-0.001061,0.194505,-0.029900
-0.001058,0.214606,-0.029900
-0.001054,0.194505,-0.029900
-0.001051,0.214606,-0.050000
-0.001048,0.214606,-0.050000
-0.001045,0.194505,-0.050000
-0.001042,0.194505,-0.050000
-0.001038,0.194505,-0.070101
-0.001035,0.194505,-0.070101
-0.001032,0.214606,-0.050000
-0.001029,0.194505,-0.050000
-0.001026,0.194505,-0.050000
-0.001022,0.214606,-0.050000
-0.001019,0.214606,-0.050000
-0.001016,0.214606,-0.050000
-0.001013,0.214606,-0.029900
-0.001010,0.214606,-0.029900
-0.001006,0.214606,-0.029900
-0.001003,0.214606,-0.029900
-0.001000,0.214606,-0.029900
-0.000997,0.214606,-0.009799
-0.000994,0.214606,-0.029900
-0.000990,0.214606,-0.009799
-0.000987,0.214606,-0.009799
-0.000984,0.214606,-0.009799
-0.000981,0.234706,-0.009799
-0.000978,0.214606,-0.009799
-0.000974,0.214606,-0.029900
-0.000971,0.214606,-0.009799
-0.000968,0.234706,-0.029900
-0.000965,0.214606,-0.029900
-0.000962,0.214606,-0.009799
-0.000958,0.214606,-0.029900
-0.000955,0.214606,-0.029900
-0.000952,0.214606,-0.029900
-0.000949,0.234706,-0.029900
-0.000946,0.234706,-0.029900
-0.000942,0.214606,-0.050000
-0.000939,0.214606,-0.050000
-0.000936,0.234706,-0.050000
-0.000933,0.214606,-0.029900
-0.000930,0.214606,-0.050000
-0.000926,0.214606,-0.029900
-0.000923,0.214606,-0.029900
-0.000920,0.234706,-0.029900
-0.000917,0.214606,-0.029900
-0.000914,0.234706,-0.029900
-0.000910,0.234706,-0.029900
-0.000907,0.214606,-0.029900
-0.000904,0.234706,-0.029900
-0.000901,0.234706,-0.009799
-0.000898,0.234706,-0.009799
-0.000894,0.234706,-0.029900
-0.000891,0.234706,-0.029900
-0.000888,0.234706,-0.029900
-0.000885,0.234706,-0.009799
-0.000882,0.234706,-0.009799
-0.000878,0.234706,-0.009799
-0.000875,0.234706,-0.029900
-0.000872,0.234706,-0.029900
-0.000869,0.234706,-0.029900
-0.000866,0.254806,-0.009799
-0.000862,0.254806,-0.029900
-0.000859,0.234706,-0.029900
-0.000856,0.234706,-0.029900
-0.000853,0.234706,-0.009799
-0.000850,0.234706,-0.029900
-0.000846,0.234706,-0.029900
-0.000843,0.234706,-0.029900
-0.000840,0.234706,-0.029900
-0.000837,0.234706,-0.009799
-0.000834,0.254806,-0.029900
-0.000830,0.234706,-0.029900
-0.000827,0.234706,-0.009799
-0.000824,0.234706,-0.009799
-0.000821,0.234706,-0.009799
-0.000818,0.234706,-0.009799
-0.000814,0.234706,-0.009799
-0.000811,0.234706,-0.029900
-0.000808,0.254806,-0.009799
-0.000805,0.234706,-0.009799
-0.000802,0.254806,-0.009799
-0.000798,0.254806,-0.029900
-0.000795,0.234706,-0.009799
-0.000792,0.254806,-0.009799
-0.000789,0.254806,-0.009799
-0.000786,0.234706,-0.009799
-0.000782,0.254806,-0.009799
-0.000779,0.254806,-0.009799
-0.000776,0.234706,-0.029900
-0.000773,0.254806,-0.009799
-0.000770,0.254806,-0.029900
-0.000766,0.254806,-0.009799
-0.000763,0.254806,-0.009799
-0.000760,0.254806,-0.009799
-0.000757,0.234706,-0.009799
-0.000754,0.254806,-0.009799
-0.000750,0.254806,-0.009799
-0.000747,0.254806,-0.009799
-0.000744,0.254806,0.010301
-0.000741,0.254806,-0.009799
-0.000738,0.254806,0.010301
-0.000734,0.254806,-0.009799
-0.000731,0.254806,0.010301
-0.000728,0.254806,0.010301
-0.000725,0.254806,0.010301
-0.000722,0.254806,-0.009799
-0.000718,0.254806,0.010301
-0.000715,0.254806,0.010301
-0.000712,0.254806,0.010301
-0.000709,0.254806,0.010301
-0.000706,0.274907,-0.009799
-0.000702,0.274907,0.010301
-0.000699,0.254806,0.010301
-0.000696,0.254806,0.010301
-0.000693,0.254806,0.010301
-0.000690,0.274907,0.010301
-0.000686,0.254806,0.010301
-0.000683,0.274907,0.010301
-0.000680,0.254806,0.010301
-0.000677,0.274907,0.010301
-0.000674,0.274907,0.010301
-0.000670,0.254806,0.030402
-0.000667,0.274907,0.030402
-0.000664,0.274907,0.010301
-0.000661,0.274907,0.030402
-0.000658,0.274907,0.030402
-0.000654,0.274907,0.030402
-0.000651,0.274907,0.030402
-0.000648,0.274907,0.010301
-0.000645,0.274907,0.010301
-0.000642,0.274907,0.030402
-0.000638,0.274907,0.030402
-0.000635,0.274907,0.030402
-0.000632,0.274907,0.030402
-0.000629,0.274907,0.010301
-0.000626,0.274907,0.010301
-0.000622,0.274907,0.030402
-0.000619,0.274907,0.030402
-0.000616,0.274907,0.010301
-0.000613,0.274907,0.010301
-0.000610,0.274907,0.030402
-0.000606,0.274907,0.030402
-0.000603,0.274907,0.030402
-0.000600,0.274907,0.050502
-0.000597,0.274907,0.050502
-0.000594,0.274907,0.030402
-0.000590,0.274907,0.030402
-0.000587,0.274907,0.030402
-0.000584,0.274907,0.030402
-0.000581,0.274907,0.030402
-0.000578,0.295007,0.030402
-0.000574,0.274907,0.030402
-0.000571,0.295007,0.010301
-0.000568,0.295007,0.030402
-0.000565,0.274907,0.030402
-0.000562,0.274907,0.030402
-0.000558,0.295007,0.030402
-0.000555,0.295007,0.030402
-0.000552,0.295007,0.030402
-0.000549,0.295007,0.030402
-0.000546,0.295007,0.030402
-0.000542,0.295007,0.030402
-0.000539,0.295007,0.030402
-0.000536,0.274907,0.010301
-0.000533,0.274907,0.010301
-0.000530,0.295007,0.030402
-0.000526,0.295007,0.010301
-0.000523,0.274907,0.010301
-0.000520,0.295007,0.010301
-0.000517,0.274907,0.010301
-0.000514,0.295007,0.010301
-0.000510,0.295007,0.010301
-0.000507,0.295007,0.010301
-0.000504,0.295007,0.010301
-0.000501,0.295007,-0.009799
-0.000498,0.295007,-0.009799
-0.000494,0.295007,-0.009799
-0.000491,0.295007,0.010301
-0.000488,0.295007,0.010301
-0.000485,0.274907,0.010301
-0.000482,0.295007,0.010301
-0.000478,0.295007,0.010301
-0.000475,0.295007,0.010301
-0.000472,0.295007,0.030402
-0.000469,0.295007,0.010301
-0.000466,0.295007,0.010301
-0.000462,0.295007,0.010301
-0.000459,0.315108,0.030402
-0.000456,0.315108,0.030402
-0.000453,0.295007,0.030402
-0.000450,0.295007,0.030402
-0.000446,0.315108,0.030402
-0.000443,0.315108,0.030402
-0.000440,0.295007,0.030402
-0.000437,0.295007,0.030402
-0.000434,0.295007,0.010301
-0.000430,0.315108,0.030402
-0.000427,0.315108,0.010301
-0.000424,0.315108,0.030402
-0.000421,0.315108,0.010301
-0.000418,0.295007,0.030402
-0.000414,0.315108,0.030402
-0.000411,0.315108,0.030402
-0.000408,0.315108,0.010301
-0.000405,0.315108,0.030402
-0.000402,0.315108,0.030402
-0.000398,0.315108,0.030402
-0.000395,0.315108,0.010301
-0.000392,0.315108,0.010301
-0.000389,0.315108,0.010301
-0.000386,0.315108,0.010301
-0.000382,0.315108,0.010301
-0.000379,0.315108,0.030402
-0.000376,0.315108,0.030402
-0.000373,0.315108,0.030402
-0.000370,0.315108,0.030402
-0.000366,0.315108,0.030402
-0.000363,0.315108,0.030402
-0.000360,0.315108,0.050502
-0.000357,0.315108,0.050502
-0.000354,0.315108,0.050502
-0.000350,0.315108,0.050502
-0.000347,0.335209,0.030402
-0.000344,0.315108,0.050502
-0.000341,0.315108,0.050502
-0.000338,0.315108,0.050502
-0.000334,0.315108,0.050502
-0.000331,0.335209,0.050502
-0.000328,0.315108,0.050502
-0.000325,0.335209,0.050502
-0.000322,0.335209,0.050502
-0.000318,0.335209,0.050502
-0.000315,0.315108,0.050502
-0.000312,0.315108,0.050502
-0.000309,0.315108,0.070603
-0.000306,0.335209,0.050502
-0.000302,0.335209,0.050502
-0.000299,0.335209,0.070603
-0.000296,0.335209,0.070603
-0.000293,0.335209,0.070603
-0.000290,0.335209,0.070603
-0.000286,0.335209,0.090704
-0.000283,0.335209,0.090704
-0.000280,0.335209,0.090704
-0.000277,0.335209,0.090704
-0.000274,0.335209,0.090704
-0.000270,0.335209,0.110804
-0.000267,0.335209,0.090704
-0.000264,0.335209,0.090704
-0.000261,0.335209,0.110804
-0.000258,0.335209,0.110804
-0.000254,0.335209,0.110804
-0.000251,0.355309,0.110804
-0.000248,0.335209,0.110804
-0.000245,0.355309,0.110804
-0.000242,0.335209,0.110804
-0.000238,0.335209,0.130904
-0.000235,0.335209,0.130904
-0.000232,0.335209,0.130904
-0.000229,0.355309,0.130904
-0.000226,0.335209,0.151005
-0.000222,0.335209,0.151005
-0.000219,0.335209,0.130904
-0.000216,0.335209,0.151005
-0.000213,0.335209,0.151005
-0.000210,0.355309,0.151005
-0.000206,0.355309,0.171106
-0.000203,0.335209,0.171106
-0.000200,0.355309,0.171106
-0.000197,0.355309,0.171106
-0.000194,0.335209,0.171106
-0.000190,0.355309,0.191206
-0.000187,0.355309,0.211307
-0.000184,0.355309,0.211307
-0.000181,0.335209,0.231407
-0.000178,0.355309,0.231407
-0.000174,0.355309,0.231407
-0.000171,0.355309,0.251507
-0.000168,0.355309,0.251507
-0.000165,0.335209,0.271608
-0.000162,0.355309,0.291709
-0.000158,0.355309,0.291709
-0.000155,0.355309,0.311809
-0.000152,0.355309,0.311809
-0.000149,0.355309,0.311809
-0.000146,0.355309,0.331910
-0.000142,0.355309,0.352010
-0.000139,0.355309,0.331910
-0.000136,0.355309,0.352010
-0.000133,0.355309,0.372111
-0.000130,0.355309,0.392211
-0.000126,0.355309,0.412311
-0.000123,0.355309,0.432412
-0.000120,0.355309,0.432412
-0.000117,0.355309,0.432412
-0.000114,0.355309,0.472613
-0.000110,0.355309,0.492713
-0.000107,0.355309,0.492713
-0.000104,0.375410,0.512814
-0.000101,0.375410,0.532914
-0.000098,0.355309,0.532914
-0.000094,0.355309,0.573115
-0.000091,0.375410,0.593216
-0.000088,0.375410,0.613316
-0.000085,0.355309,0.613316
-0.000082,0.375410,0.633417
-0.000078,0.375410,0.653517
-0.000075,0.375410,0.673618
-0.000072,0.375410,0.693719
-0.000069,0.375410,0.713819
-0.000066,0.355309,0.733919
-0.000062,0.355309,0.754020
-0.000059,0.375410,0.774120
-0.000056,0.375410,0.794221
-0.000053,0.355309,0.814321
-0.000050,0.375410,0.834422
-0.000046,0.375410,0.834422
-0.000043,0.375410,0.874623
-0.000040,0.375410,0.874623
-0.000037,0.375410,0.894724
-0.000034,0.375410,0.894724
-0.000030,0.375410,0.874623
-0.000027,0.375410,0.894724
-0.000024,0.375410,0.894724
-0.000021,0.375410,0.914824
-0.000018,0.375410,0.894724
-0.000014,0.375410,0.874623
-0.000011,0.395510,0.894724
-0.000008,0.395510,0.874623
-0.000005,0.375410,0.854522
-0.000002,0.375410,0.834422
0.000002,0.375410,0.834422
0.000005,0.375410,0.814321
0.000008,0.375410,0.814321
0.000011,0.375410,0.794221
0.000014,0.375410,0.754020
0.000018,0.395510,0.733919
0.000021,0.375410,0.713819
0.000024,0.375410,0.713819
0.000027,0.395510,0.673618
0.000030,0.395510,0.653517
0.000034,0.395510,0.613316
0.000037,0.395510,0.593216
0.000040,0.395510,0.573115
0.000043,0.395510,0.553015
0.000046,0.395510,0.532914
0.000050,0.395510,0.492713
0.000053,0.395510,0.472613
0.000056,0.395510,0.452513
0.000059,0.395510,0.432412
0.000062,0.395510,0.392211
0.000066,0.395510,0.392211
0.000069,0.395510,0.352010
0.000072,0.395510,0.331910
0.000075,0.395510,0.311809
0.000078,0.395510,0.291709
0.000082,0.395510,0.271608
0.000085,0.395510,0.251507
0.000088,0.395510,0.231407
0.000091,0.395510,0.211307
0.000094,0.395510,0.211307
0.000098,0.395510,0.191206
0.000101,0.395510,0.191206
0.000104,0.395510,0.171106
0.000107,0.395510,0.151005
0.000110,0.415610,0.151005
0.000114,0.395510,0.130904
0.000117,0.395510,0.130904
0.000120,0.395510,0.110804
0.000123,0.395510,0.090704
0.000126,0.415610,0.090704
0.000130,0.395510,0.070603
0.000133,0.415610,0.050502
0.000136,0.415610,0.050502
0.000139,0.415610,0.050502
0.000142,0.415610,0.050502
0.000146,0.395510,0.010301
0.000149,0.395510,0.030402
0.000152,0.415610,0.010301
0.000155,0.415610,0.010301
0.000158,0.395510,0.010301
0.000162,0.415610,-0.009799
0.000165,0.415610,-0.009799
0.000168,0.415610,-0.029900
0.000171,0.415610,-0.029900
0.000174,0.415610,-0.029900
0.000178,0.415610,-0.029900
0.000181,0.415610,-0.050000
0.000184,0.415610,-0.070101
0.000187,0.415610,-0.070101
0.000190,0.415610,-0.070101
0.000194,0.415610,-0.070101
0.000197,0.415610,-0.090201
0.000200,0.415610,-0.070101
0.000203,0.415610,-0.090201
0.000206,0.415610,-0.090201
0.000210,0.415610,-0.110301
0.000213,0.415610,-0.110301
0.000216,0.415610,-0.110301
0.000219,0.415610,-0.110301
0.000222,0.415610,-0.130402
0.000226,0.415610,-0.130402
0.000229,0.415610,-0.130402
0.000232,0.415610,-0.130402
0.000235,0.435711,-0.130402
0.000238,0.415610,-0.150502
0.000242,0.415610,-0.150502
0.000245,0.415610,-0.130402
0.000248,0.415610,-0.150502
0.000251,0.415610,-0.150502
0.000254,0.415610,-0.150502
0.000258,0.415610,-0.150502
0.000261,0.415610,-0.170603
0.000264,0.415610,-0.150502
0.000267,0.415610,-0.170603
0.000270,0.415610,-0.150502
0.000274,0.435711,-0.170603
0.000277,0.415610,-0.150502
0.000280,0.435711,-0.170603
0.000283,0.415610,-0.170603
0.000286,0.415610,-0.170603
0.000290,0.435711,-0.170603
0.000293,0.435711,-0.150502
0.000296,0.415610,-0.170603
0.000299,0.435711,-0.150502
0.000302,0.435711,-0.170603
0.000306,0.435711,-0.170603
0.000309,0.415610,-0.170603
0.000312,0.435711,-0.170603
0.000315,0.435711,-0.170603
0.000318,0.435711,-0.170603
0.000322,0.435711,-0.170603
0.000325,0.435711,-0.170603
0.000328,0.435711,-0.170603
0.000331,0.435711,-0.170603
0.000334,0.435711,-0.170603
0.000338,0.455811,-0.190704
0.000341,0.455811,-0.170603
0.000344,0.435711,-0.170603
0.000347,0.435711,-0.190704
0.000350,0.435711,-0.190704
0.000354,0.455811,-0.190704
0.000357,0.435711,-0.190704
0.000360,0.435711,-0.210804
0.000363,0.455811,-0.190704
0.000366,0.435711,-0.190704
0.000370,0.455811,-0.170603
0.000373,0.435711,-0.190704
0.000376,0.455811,-0.170603
0.000379,0.455811,-0.190704
0.000382,0.435711,-0.190704
0.000386,0.455811,-0.170603
0.000389,0.455811,-0.170603
0.000392,0.455811,-0.170603
0.000395,0.455811,-0.170603
0.000398,0.435711,-0.170603
0.000402,0.435711,-0.170603
0.000405,0.455811,-0.170603
0.000408,0.455811,-0.170603
0.000411,0.455811,-0.170603
0.000414,0.455811,-0.170603
0.000418,0.455811,-0.170603
0.000421,0.455811,-0.170603
0.000424,0.435711,-0.170603
0.000427,0.455811,-0.170603
0.000430,0.455811,-0.170603
0.000434,0.455811,-0.170603
0.000437,0.455811,-0.190704
0.000440,0.455811,-0.170603
0.000443,0.475912,-0.170603
0.000446,0.455811,-0.170603
0.000450,0.455811,-0.170603
0.000453,0.455811,-0.170603
0.000456,0.455811,-0.170603
0.000459,0.455811,-0.170603
0.000462,0.455811,-0.170603
0.000466,0.455811,-0.170603
0.000469,0.455811,-0.170603
0.000472,0.475912,-0.170603
0.000475,0.455811,-0.170603
0.000478,0.455811,-0.150502
0.000482,0.455811,-0.170603
0.000485,0.475912,-0.170603
0.000488,0.475912,-0.170603
0.000491,0.475912,-0.170603
0.000494,0.455811,-0.170603
0.000498,0.475912,-0.190704
0.000501,0.455811,-0.190704
0.000504,0.475912,-0.170603
0.000507,0.455811,-0.170603
0.000510,0.475912,-0.170603
0.000514,0.475912,-0.170603
0.000517,0.475912,-0.170603
0.000520,0.475912,-0.170603
0.000523,0.475912,-0.170603
0.000526,0.475912,-0.170603
0.000530,0.475912,-0.170603
0.000533,0.475912,-0.170603
0.000536,0.475912,-0.190704
0.000539,0.475912,-0.190704
0.000542,0.475912,-0.170603
0.000546,0.475912,-0.190704
0.000549,0.475912,-0.170603
0.000552,0.475912,-0.190704
0.000555,0.475912,-0.170603
0.000558,0.496013,-0.190704
0.000562,0.475912,-0.170603
0.000565,0.475912,-0.190704
0.000568,0.475912,-0.170603
0.000571,0.475912,-0.170603
0.000574,0.475912,-0.190704
0.000578,0.475912,-0.190704
0.000581,0.496013,-0.170603
0.000584,0.475912,-0.190704
0.000587,0.496013,-0.190704
0.000590,0.475912,-0.190704
0.000594,0.475912,-0.190704
0.000597,0.475912,-0.190704
0.000600,0.475912,-0.190704
0.000603,0.496013,-0.190704
0.000606,0.496013,-0.190704
0.000610,0.475912,-0.190704
0.000613,0.496013,-0.190704
0.000616,0.496013,-0.190704
0.000619,0.496013,-0.190704
0.000622,0.496013,-0.190704
0.000626,0.496013,-0.190704
0.000629,0.496013,-0.190704
0.000632,0.496013,-0.190704
0.000635,0.496013,-0.190704
0.000638,0.496013,-0.190704
0.000642,0.496013,-0.170603
0.000645,0.496013,-0.190704
0.000648,0.496013,-0.190704
0.000651,0.496013,-0.190704
0.000654,0.496013,-0.170603
0.000658,0.496013,-0.170603
0.000661,0.516113,-0.170603
0.000664,0.496013,-0.170603
0.000667,0.496013,-0.190704
0.000670,0.496013,-0.170603
0.000674,0.496013,-0.150502
0.000677,0.496013,-0.150502
0.000680,0.496013,-0.150502
0.000683,0.496013,-0.150502
0.000686,0.496013,-0.150502
0.000690,0.496013,-0.150502
0.000693,0.496013,-0.150502
0.000696,0.496013,-0.150502
0.000699,0.496013,-0.150502
0.000702,0.516113,-0.170603
0.000706,0.496013,-0.150502
0.000709,0.496013,-0.150502
0.000712,0.516113,-0.170603
0.000715,0.516113,-0.150502
0.000718,0.496013,-0.150502
0.000722,0.496013,-0.150502
0.000725,0.516113,-0.150502
0.000728,0.516113,-0.150502
0.000731,0.516113,-0.170603
0.000734,0.516113,-0.150502
0.000738,0.516113,-0.150502
0.000741,0.516113,-0.170603
0.000744,0.516113,-0.150502
0.000747,0.516113,-0.170603
0.000750,0.516113,-0.150502
0.000754,0.516113,-0.150502
0.000757,0.516113,-0.150502
0.000760,0.516113,-0.150502
0.000763,0.516113,-0.150502
0.000766,0.516113,-0.170603
0.000770,0.516113,-0.150502
